csf	constant	linearTrend	wm	global	motion-pitch	motion-roll	motion-yaw	motion-x	motion-y	motion-z	gm	compcor1	compcor2	compcor3	compcor4	compcor5
12390.140269044292	1.0	0.0	10167.32587970128	9915.746212708249	0.3936	0.1391	0.1242	0.0341	0.002	-0.1993	10356.813961957887	-0.007349230013450531	-0.07372702440348211	0.06235138979135291	0.01296927053923437	-0.10187265997767297
12455.445701537094	1.0	1.0	10171.09895678744	9928.94767432165	0.3973	0.1344	0.1228	0.0412	0.0199	-0.2512	10381.728410161366	0.087221455667295	0.07759170092121392	0.14288124542152492	0.02376305153194548	-0.013672762690498164
12379.117886178861	1.0	2.0	10163.543937362194	9898.823320796077	0.4099	0.1328	0.1233	0.0491	0.0116	-0.2114	10337.103226140023	-0.007247213066996827	-0.06728131549427041	0.03604054444448629	-0.006297512316952346	-0.07855365350210486
12440.704290788026	1.0	3.0	10181.435401781928	9880.782508135524	0.3795	0.1362	0.115	0.0399	-0.0033	-0.2042	10332.282958465956	0.045234837956971724	0.007115600832498736	0.14427821460626	0.0586004058099614	-0.042037485509746675
12430.164344353405	1.0	4.0	10182.161325607403	9884.312097914564	0.3684	0.1336	0.1291	0.0425	-0.0034	-0.1775	10342.568584921675	0.07125665635326515	0.024501641706070096	-0.014069151771649246	0.1347651642949504	0.05517742752250121
12392.646344109926	1.0	5.0	10170.786648257294	9865.814324943945	0.3344	0.127	0.1008	0.0413	-0.0049	-0.1794	10311.699525653843	0.024753180823171933	-0.042894371744094106	-0.007906803579977362	0.07066850196072363	0.10513579091396696
12419.366087874745	1.0	6.0	10180.868453586118	9878.342310613454	0.32	0.1295	0.098	0.0382	-0.0083	-0.1742	10331.172796541001	0.021307700867602777	0.11878908042698069	0.05362662497055179	0.027575705666431527	0.020259628122289423
12377.679839674372	1.0	7.0	10163.524170253138	9878.919599866746	0.2634	0.13	0.0728	0.0476	-0.0274	-0.1245	10323.832462971775	-0.028771060165078972	0.0452686275783689	-0.023253678874214853	-0.027283192567367776	-0.06360906616224982
12382.075346163618	1.0	8.0	10164.770511125127	9898.836928012483	0.2094	0.1213	0.0536	0.0425	-0.0132	-0.1239	10351.397061806978	-0.015419496401270124	0.10732114299511918	0.06879081745830595	-0.0484722586787118	0.0906593425463264
12386.857065919292	1.0	9.0	10163.842813189027	9905.159566520377	0.248	0.1211	0.0687	0.0502	0.0003	-0.1508	10355.937923876372	0.01971952264730234	0.011995773587780699	-0.07542310013282698	-0.03302574557780855	-0.13414007426846003
12322.227020346376	1.0	10.0	10180.15041248834	9915.178221478063	0.2052	0.1225	0.0552	0.0435	-0.01	-0.1075	10365.39907138777	-0.12374181024398519	-0.048855261450453026	0.02049830131128637	-0.011953253485300215	-0.05851165679934184
12450.424438145748	1.0	11.0	10182.433740830647	9932.40971594761	0.1764	0.115	0.0476	0.0631	-0.0083	-0.0843	10376.981849782735	0.16895565754944705	-0.0028279480087491787	-0.0955765424758474	-0.015475056653375827	-0.09243845713666336
12373.289532255674	1.0	12.0	10197.126550309531	9932.026862962834	0.1617	0.1106	0.0391	0.0507	-0.0067	-0.0929	10383.149475546952	-0.12653920242683123	-0.004587995290808544	0.0741035022121401	0.14597933445628894	-0.00941371964253734
12405.61178729463	1.0	13.0	10177.755090845489	9940.072697588406	0.1622	0.1133	0.0509	0.0569	-0.0131	-0.0596	10381.040358062779	0.12615842945057373	-0.07689514011675296	-0.14826644130540867	0.02773740897748167	-0.0051373167488555594
12358.793652873052	1.0	14.0	10173.049851726806	9945.384418108042	0.1715	0.1049	0.0491	0.0454	-0.0134	-0.0887	10396.01095225074	-0.11004072541785453	0.11234479302211439	0.025760144951319962	0.08507500911171027	0.0781186761413297
12344.968069846715	1.0	15.0	10183.816229355707	9961.045387274919	0.1958	0.0997	0.0601	0.0304	-0.0013	-0.0929	10407.455982800113	-0.05178813811385336	-0.0329801113545363	-0.1413706725165974	0.026674868173534528	-0.058670425380410555
12449.196547097306	1.0	16.0	10186.001981613594	9954.317598538932	0.1827	0.1034	0.0597	0.0209	-0.0112	-0.0903	10407.300401404651	0.0489680853237544	-0.06004048559911402	0.17110294481057423	-0.06387276003607856	-0.1276152376227625
12477.54627159553	1.0	17.0	10186.140358002247	9945.179986075365	0.1851	0.0956	0.0645	0.0323	0.0231	-0.1061	10387.526379422181	0.136802612934877	-0.04116706448247996	0.08036810520411689	0.05111428266247377	-0.09604695413814424
12322.367781641684	1.0	18.0	10192.048256365544	9913.85234959626	0.1951	0.0995	0.0631	0.0428	-0.0157	-0.0818	10346.969994343015	-0.06954563387007824	-0.06871945183076164	0.0699344395824391	0.0658979446759795	-0.08870679810706829
12490.552660272697	1.0	19.0	10181.67666903409	9916.890641454522	0.1851	0.1037	0.0616	0.0388	-0.0086	-0.0753	10366.742138388472	0.1747218826601239	0.011046644430820903	0.2189240568275121	-0.11462876776017525	-0.04323584641547048
12320.3190064469	1.0	20.0	10188.953320445005	9891.617761842082	0.2001	0.0989	0.0619	0.0526	-0.0076	-0.0865	10336.899924445665	-0.06228801583291641	-0.04827564796072783	-0.04166173630877159	0.048151198030272034	0.06169514968794134
12398.19718490642	1.0	21.0	10194.784203538416	9883.717388851972	0.1986	0.1001	0.0552	0.0463	-0.0015	-0.0846	10323.945116952484	0.026548886285832504	0.06521739616644512	0.020029013561141045	0.022207259358579763	0.09783189420500438
12428.396856209773	1.0	22.0	10192.372200167487	9876.852410890167	0.2181	0.0931	0.0558	0.0591	-0.0035	-0.089	10313.210939902006	0.050454710440929564	-0.044838078922838184	0.031811127375655515	-0.08409847848749388	-0.028662315614353662
12396.342780053777	1.0	23.0	10197.459370627332	9863.236443667995	0.1994	0.0991	0.0522	0.0411	-0.0187	-0.06	10303.732507889295	-0.011772513517318528	0.04358541706548762	0.10041544925735162	0.05300704341406139	0.05627353931751027
12412.88911384231	1.0	24.0	10186.718993809362	9862.543188486281	0.2013	0.0989	0.0586	0.0345	-0.012	-0.0632	10318.673852222828	0.04285631767523241	-0.031447539675849456	0.046607955440776255	-0.03058616850795948	0.015426212245079058
12360.797827743903	1.0	25.0	10171.27432528409	9870.53584076113	0.2049	0.0891	0.0489	0.0511	-0.0111	-0.0758	10324.825869896134	-0.032504574464323366	0.027701742007696713	-0.09672047201427077	-0.0013318397300366763	0.07019981015630741
12364.826331988907	1.0	26.0	10177.283570164094	9894.557288293914	0.2026	0.0999	0.0484	0.0443	-0.0191	-0.069	10357.50476362805	-0.06406282082445733	0.11456034599364538	0.009844363229421546	-0.026089563962753057	-0.0012510003995988455
12393.566248782605	1.0	27.0	10179.903675426136	9914.072518221317	0.1923	0.0947	0.0536	0.0361	-0.0145	-0.0553	10364.17034957039	-0.036464415624388354	-0.036868293134596705	-0.029823450569082702	-0.04674865908114327	-0.029088961037177737
12360.867116044208	1.0	28.0	10176.207213444497	9927.82632135955	0.2067	0.0957	0.0666	0.0455	-0.002	-0.1217	10395.09200693824	-0.08606006384076212	0.11493599801530288	-0.03416622160186228	0.04690608001459375	-0.013091281865220256
12371.801712821816	1.0	29.0	10194.350442832005	9942.619047686312	0.2272	0.0868	0.0558	0.0401	0.0033	-0.1005	10393.664373153739	-0.031534819114272444	-0.07765394448251767	-0.05388513538277243	0.0016598036360339565	-0.07082897402998228
12389.830655064363	1.0	30.0	10185.73005003392	9943.860677173321	0.2257	0.0528	0.0506	0.0467	0.0116	-0.127	10399.613396485827	-0.026308399676526692	0.08656911412600353	-0.031959902666442185	0.03518119558459151	-0.11134125939134287
12339.990291274982	1.0	31.0	10191.578795475747	9947.473370747917	0.2099	0.0616	0.0569	0.0155	-0.0053	-0.0959	10390.057007509882	-0.06483787938930692	-0.06561519600628045	-0.06181074702401281	0.05831722477030891	-0.11550685253918619
12374.516033885924	1.0	32.0	10180.506170761957	9957.530217615558	0.1794	0.0302	0.0611	-0.0239	0.0013	-0.0988	10420.23228791562	0.043921543102675875	0.17062247778828235	-0.08723884963003233	-0.06246284721995648	-0.08564969021242562
12344.21821540481	1.0	33.0	10185.161402460355	9956.948892598419	0.2135	0.009	0.0599	-0.0355	0.0193	-0.0941	10409.75173998581	-0.10938217282002924	-0.09410239723779167	-0.019858585638683767	0.003818080673792592	0.05387809586746472
12358.478235094852	1.0	34.0	10201.429710025865	9974.153181516871	0.2184	0.0371	0.0507	0.007	-0.0016	-0.0929	10423.29540044454	-0.05868916460005582	-0.006683823500396856	-0.10229729655402932	0.09984409033361923	0.09995923111146643
12403.250306995258	1.0	35.0	10194.940244842903	9981.364868368197	0.2204	0.0494	0.0649	0.0246	0.0269	-0.1193	10438.64971474532	0.04059846716911389	0.05662212394494949	-0.09208874409637571	0.016339639676469418	-0.05070310276329016
12343.901790629234	1.0	36.0	10187.725067842604	9938.414570141418	0.2239	0.0472	0.0583	0.0318	0.0064	-0.1058	10373.22123390794	-0.020297697928070613	-0.06565517796730407	-0.06206174838751716	0.04803100300708634	0.05648684883278442
12328.868269922934	1.0	37.0	10193.851630077595	9935.970780914131	0.2122	0.0532	0.0494	0.0159	-0.0105	-0.0799	10378.10732045503	-0.05212604418643906	0.039860314341678534	0.006193851567091491	0.003493385835392952	0.018690668892306375
12370.717609353827	1.0	38.0	10211.4781406356	9942.562977491822	0.2106	0.0504	0.0521	0.0278	-0.0056	-0.0608	10391.427829452981	-0.00020953622453990503	0.08478963635721778	-0.023626806960851142	-0.035896777540495466	0.007504260083370797
12384.491959900068	1.0	39.0	10228.127613662864	9947.31936022929	0.2069	0.0604	0.0484	0.0275	-0.0107	-0.0774	10396.227567540966	-0.060679449600788554	-0.035251904197755764	0.07501778556392255	-0.011057392134854476	-0.07995418719015428
12389.724347370427	1.0	40.0	10202.188342732361	9960.830858354022	0.2085	0.0618	0.0572	0.0346	-0.0062	-0.0636	10420.47089903541	0.022237931325085745	0.059592600238563345	-0.06960694407468235	-0.020076775111077205	0.01164277835841808
12331.17543720359	1.0	41.0	10181.520992781123	9962.392697780588	0.2312	0.0632	0.0571	0.0357	-0.0085	-0.0744	10415.919940710877	-0.04600979078119136	-0.08253114538887615	-0.1047851103113772	-0.08431482496909994	0.05716261783835552
12280.548333227473	1.0	42.0	10172.206168641877	9989.460718183409	0.2035	0.0647	0.0492	0.0308	-0.015	-0.0737	10458.261453095001	-0.16205769863643688	0.09717786055977984	-0.11283877437923284	-0.05757444129182062	0.025946157873078177
12342.68442607766	1.0	43.0	10217.293369577892	10015.263516874877	0.2043	0.0591	0.0532	0.0357	0.0013	-0.0795	10464.945782342826	-0.06551215573889099	-0.1429547928442173	-0.08786459331167928	-0.023661036003655107	-0.08877316210601552
12488.47557138169	1.0	44.0	10231.562708032989	10003.224893714532	0.2067	0.0553	0.0511	0.0408	0.0112	-0.0994	10448.224947453085	0.13517803016259872	0.06700378124135385	-0.0185996295831552	0.08586486102389324	-0.02797320156059751
12411.865645907435	1.0	45.0	10227.469972359439	9985.548119363199	0.2055	0.0591	0.0427	0.0383	0.0097	-0.0888	10427.880192325718	0.044588029902575405	-0.04576793969115525	0.047787705672939815	0.17681017987841915	0.049262013955896126
12418.270059228913	1.0	46.0	10195.640094317121	9975.79228665858	0.1669	0.042	0.0269	0.0291	-0.0029	-0.0418	10433.872323646416	0.03280348268259885	0.023413733845381497	0.05039449995767756	0.041704465116295095	-0.10372236486974405
12334.728727345868	1.0	47.0	10192.624702526076	9972.0054125862	0.1726	0.0223	0.0331	-0.0031	-0.0055	-0.0494	10425.557150714394	-0.04345710506280967	-0.06924394994545224	0.06456202991654052	-0.10538291432631268	0.028803753446678262
12396.98716309917	1.0	48.0	10212.878303351848	9993.045247846327	0.2136	0.0462	0.0482	0.0099	0.0015	-0.0901	10454.169477624775	0.04832529685927651	-0.0071937949817825735	-0.004229781433878114	-0.02540002746956477	0.09834237157315569
12408.46744130039	1.0	49.0	10198.545699679868	9964.842379665299	0.2153	0.0375	0.0634	0.0137	0.0071	-0.0615	10406.12984082059	0.055733896636926135	-0.1059813087080359	-0.009476719196739305	0.024729512084192783	0.06329245521835648
12389.194314765413	1.0	50.0	10196.172187049482	9936.727380080969	0.1984	0.0479	0.047	0.0167	-0.0174	-0.0593	10390.472606827421	-0.004026474279084062	-0.03239507988398897	0.007204685689121994	0.07728955860982681	0.12567662225884002
12394.461748655573	1.0	51.0	10199.127819708277	9949.014169968825	0.1984	0.0411	0.055	0.0104	-0.0051	-0.0479	10407.180002750383	-0.022342852962046092	0.012129440624621509	-0.010787723172040936	-0.06710869503641012	0.038092060363413734
12405.239435128726	1.0	52.0	10210.344124326873	9937.529580649685	0.1911	0.07	0.0405	0.0366	-0.0175	-0.0508	10396.402679045905	0.026749700745296635	0.009724984060585636	-0.032919953567168855	-0.055133968089560684	0.05458997980130179
12362.027689119665	1.0	53.0	10206.241655492071	9952.729614802309	0.1939	0.0686	0.0481	0.0319	-0.0236	-0.0426	10412.57224224432	-0.09154701281915469	0.032618471479425884	-0.020210394484768284	-0.033202938669361456	-0.07837591372174833
12448.402932598661	1.0	54.0	10204.671915414052	9973.927074957246	0.1793	0.0551	0.048	0.0276	-0.0105	-0.0325	10417.384937325258	0.0597971838104145	0.10843465164044176	-0.05532201850717062	-0.02123515552920921	-0.06645132851822316
12441.724397654132	1.0	55.0	10213.489514209845	9974.920821535929	0.1642	0.051	0.047	0.0245	-0.0082	-0.0268	10426.114512407901	-0.038960166096225234	0.007923114720889085	0.09487567804088039	0.017131610179379975	-0.08754931146423654
12399.13446524602	1.0	56.0	10213.86991379219	9978.540438655958	0.1556	0.0544	0.0407	0.032	-0.013	-0.0394	10431.417721015006	-0.002561131986321913	0.08598589739660001	-0.030031959117843746	-0.011930554300756208	-0.02376848625574893
12393.594891969427	1.0	57.0	10206.769993692758	9980.027868201878	0.1483	0.0586	0.0431	0.027	-0.0059	-0.0338	10430.313005993887	-0.04223389043138994	0.07058061567443556	0.06866672837923729	-0.04186390144245866	0.055061667441785894
12368.100920721121	1.0	58.0	10192.012998086626	9981.666620342203	0.1393	0.0544	0.0329	0.0266	-0.0095	-0.0356	10429.15649319019	-0.031206625138543533	0.0044108427784566966	0.011034438747227659	-0.12475501671907525	-0.08284431206890579
12462.463531080622	1.0	59.0	10202.808171721294	9982.027340830235	0.1403	0.0613	0.039	0.0248	-0.0048	-0.038	10429.42154544126	0.07186117041089866	0.03238259606469655	0.15397763478905324	-0.02692321474150602	0.1096082351522951
12406.6142578125	1.0	60.0	10215.82370728036	9986.327661809219	0.1283	0.0473	0.0372	0.0279	-0.0019	-0.0565	10439.771450280334	0.023112640482397195	-0.056745586169442516	0.033606933556686626	-0.05870249375691401	-0.07965700776637454
12505.914635469597	1.0	61.0	10221.010376473456	9985.354072377464	0.1149	0.0426	0.0398	0.0205	-0.0106	-0.0243	10423.319888260734	0.08574026702043663	0.01588943586644064	0.13141982073413724	0.04607380298008895	0.05709587286931537
12420.296217342056	1.0	62.0	10219.63741903939	9980.721142363733	0.1237	0.0481	0.0339	0.0287	-0.0147	-0.0359	10427.420300856316	0.041904263979175155	-0.05635429559556155	-0.1113041427787264	-0.021166829027960493	-0.12202750977662788
12398.838291571392	1.0	63.0	10190.342963582301	9974.26414535827	0.1284	0.0395	0.0277	0.0318	-0.0169	-0.0174	10432.34669691628	-0.08313874222810753	-0.018769873463177898	0.0683075385051694	-0.07167743684948763	0.061433135090522825
12437.684534584603	1.0	64.0	10203.705104626019	9994.214238032268	0.1199	0.0434	0.0384	0.0323	-0.0146	-0.0252	10443.728982633804	0.08310282839770114	0.026555178582367205	-0.16834013873688047	-0.12055246356771981	-0.05724444423263148
12418.304866139482	1.0	65.0	10229.028082465868	10001.92544403155	0.1191	0.0372	0.0276	0.0289	-0.0111	-0.0505	10442.686091698444	-0.12662372330317612	0.028241704086017998	0.014891613564619132	0.09963834115486958	0.02209197830403332
12426.59619669927	1.0	66.0	10229.865631890265	9998.418366206173	0.1219	0.0337	0.0321	0.026	-0.0062	-0.0382	10438.941805242277	0.07828731109035517	-0.11891433738790742	-0.1164451125477472	0.044456912131732036	0.03587835857388569
12429.51354219597	1.0	67.0	10227.76896015307	9985.514228411494	0.1123	0.0281	0.0321	0.0243	-0.014	-0.0351	10429.305767607986	-0.00714423597213364	-0.004684584920417515	0.10253460258962278	0.10202059263894171	0.11883917862921091
12421.171335111789	1.0	68.0	10216.320950512	9991.781856433345	0.1131	0.0245	0.0301	0.026	-0.0005	-0.0467	10441.586221887193	-0.003471911485197061	-0.016820265526136406	-0.12604633368271564	0.07871789440375927	0.03421179615363682
