csf	constant	linearTrend	wm	global	motion-pitch	motion-roll	motion-yaw	motion-x	motion-y	motion-z	gm	compcor1	compcor2	compcor3	compcor4	compcor5
10942.42329979952	1.0	0.0	9410.09274534578	9969.16088120478	-0.0412	0.0258	-0.0151	0.0565	0.1136	0.3081	8912.634161241735	-0.022582158658000617	0.04253037386898356	-0.01912876861420415	0.13386694076043293	-0.07228924950089466
11065.94281296503	1.0	1.0	9415.21561391342	9944.222873149924	-0.0489	0.0321	-0.0107	0.0723	0.085	0.2901	8885.38912090802	-0.05014148963043652	0.03221063569448683	0.017145272221945222	-0.022808271327461327	-0.1268437273919334
11107.838130890377	1.0	2.0	9393.50406332774	9915.405970450924	-0.054	0.0204	-0.006	0.0902	0.0852	0.3168	8864.372160939582	-0.0834820997004791	-0.0017834275408307176	0.08830886963586253	-0.10324432913387968	-0.05038548091492569
11041.005908461475	1.0	3.0	9378.502063240248	9907.46454917583	-0.0576	0.0338	-0.0082	0.0747	0.0953	0.3183	8867.789723810869	-0.07150474398980108	-0.05646944648524155	0.0006343552121400864	-0.10174961220342083	0.0462832801855054
10956.804775338955	1.0	4.0	9388.637226116463	9914.524667514052	-0.0524	0.0203	-0.0137	0.086	0.1045	0.3488	8870.574254090197	-0.06967684659996574	0.04991217940149535	0.026596825539289437	0.07242995888947257	0.09768419827138419
10950.225025318286	1.0	5.0	9386.118607525665	9914.059770272317	-0.0466	0.0135	-0.0028	0.09	0.0886	0.3195	8869.146601198525	0.007975295324690605	-0.003995436939340149	0.034138511834621965	0.07048007831546804	0.06688947314103899
11018.467940073164	1.0	6.0	9379.209756897268	9902.022846333733	-0.0561	0.0238	-0.0168	0.0671	0.0873	0.3038	8861.627011203815	-0.025748825631782206	-0.058486951852101746	0.05575579396235741	-0.05742389434673856	0.036345253750613704
11045.70146381035	1.0	7.0	9401.30531463154	9887.309691014945	-0.055	0.017	-0.0136	0.0617	0.1033	0.3272	8850.137550950429	-0.0896444411476496	-0.03265418184309977	0.011282995339515423	-0.11372995862868707	0.04196522382231849
11045.119396391368	1.0	8.0	9426.408056769289	9875.340987746677	-0.054	0.0098	-0.0119	0.0522	0.1031	0.3652	8838.72775115503	-0.11979953543465434	0.11130098368094622	0.03561014078300605	-0.016805082255741084	0.04910088087446531
11108.48566287409	1.0	9.0	9415.461244042841	9851.41811907555	-0.0384	0.0159	-0.0153	0.0699	0.09	0.3505	8809.76501015823	-0.08104504049815234	0.0953397896051277	0.11527414914271035	-0.036143540293373175	0.03159160115466914
11093.404307208995	1.0	10.0	9390.078289690382	9818.872983090818	-0.0488	0.023	-0.0139	0.0618	0.1173	0.3701	8780.112533066853	-0.05966598280861081	-0.004063409676385745	0.1499692459611906	-0.05084073854194413	0.0782948939486328
11009.328533192791	1.0	11.0	9376.551923146204	9828.433787106322	-0.0585	0.0184	-0.0097	0.0654	0.0878	0.355	8793.183481079446	0.04216739046186602	-0.05792705646207706	0.13693864249732499	-0.029946164298673316	0.11749424825633376
10959.169471054482	1.0	12.0	9367.704905607536	9865.759168310407	-0.0614	0.0246	-0.0163	0.0635	0.0949	0.3454	8833.099337770973	0.06905481130994212	-0.0776680500874041	0.04026235336716953	-0.020576129049632394	0.1623249227960952
10993.974535745288	1.0	13.0	9378.990169506718	9870.284326872532	-0.0654	0.0304	-0.0196	0.0573	0.1047	0.3634	8833.574623805884	0.022089398924871235	-0.10021849851240575	-0.015799813159808926	-0.047143504362490284	0.0472387736773437
11074.209400318286	1.0	14.0	9422.099865309858	9876.99464053526	-0.0626	0.0185	-0.015	0.0484	0.0933	0.3693	8837.01882532685	-0.0171432791373671	0.054917342789252914	-0.04171326074738283	-0.016918676034239893	0.003910574744404145
11194.99255952381	1.0	15.0	9403.081377420605	9879.934037500541	-0.0441	0.0155	-0.0165	0.0352	0.1046	0.3466	8834.68342097026	0.11317285330945419	0.08804490142390908	-0.023752490561340288	-0.10414074586373333	-0.02675127591236692
11091.599978815311	1.0	16.0	9394.270929831604	9876.367122892096	-0.0636	0.0102	-0.0126	0.037	0.1078	0.3475	8837.656478377647	0.017281851323289455	0.015186943030919577	-0.05742260751794729	-0.03732718822501335	-0.0059739202988541035
