csf	constant	linearTrend	wm	global	motion-pitch	motion-roll	motion-yaw	motion-x	motion-y	motion-z	gm	compcor1	compcor2	compcor3	compcor4	compcor5
11376.684451246156	1.0	0.0	9501.271139909666	9982.386786297513	-0.0504	0.0069	-0.0039	-0.0012	-0.0263	0.0335	9046.394369200323	-0.1437483299497725	0.010610394140443707	-0.07981158437017895	-0.020199442033117798	-0.07986269104283517
11313.446603659815	1.0	1.0	9503.017720817354	9994.78739374148	-0.053	0.0189	-0.0025	0.0054	-0.0088	0.0252	9063.757592993177	-0.08816090032635396	-0.16461789963687154	0.1512712637798168	-0.017266554726050487	0.012053176641234564
11349.39585518037	1.0	2.0	9492.361091240711	9977.215489943403	-0.0648	0.0153	0.0187	0.0073	-0.0336	0.0565	9038.843653329362	0.10074654084914564	-0.005696761116091298	0.2680469355211059	-0.13520812979170943	0.08730656241303307
11445.008079033836	1.0	3.0	9472.043144681058	9956.855266143843	-0.0595	0.0131	0.0103	0.0013	-0.0285	0.062	9013.598179868326	0.17471341107321817	0.13550645547042295	-0.0018649286486606131	-0.07960039403959726	0.0658814158132361
11421.727660313549	1.0	4.0	9487.661691971776	9991.482038414502	-0.0555	0.0141	0.0108	0.0008	-0.0073	0.0339	9052.089081007922	-0.04247555077533563	0.06638129682307563	-0.2687592908328953	0.08806022550369008	0.03692128572047404
11323.059352934493	1.0	5.0	9501.263955761626	9999.196595959598	-0.0439	0.0059	0.0132	-0.0013	-0.0127	0.0289	9050.319350035055	-0.02622179399673339	-0.11744163710521854	0.16153200381341953	0.08236191735034926	0.044270489793669134
11374.222337283278	1.0	6.0	9498.807784130064	9967.957308572039	-0.0327	0.0139	0.0067	0.0004	-0.0073	0.0264	9012.221970072163	0.11326992487094995	0.027667371753831306	0.23933677233466452	-0.19391598746138555	0.09325276895127971
11513.74550824944	1.0	7.0	9483.782233772023	9956.331599105995	-0.0322	0.0148	0.0006	0.0047	-0.0102	0.048	9004.82848280243	0.200437591159053	0.22613809296804452	-0.18145877162156895	-0.13608041879966482	0.0047567007505895376
11346.828469090813	1.0	8.0	9485.217769785924	9982.039734591617	-0.044	0.0184	0.0053	0.006	-0.0229	0.0423	9042.031544486563	-0.08192664402137935	0.10275065774887991	-0.04327556363675228	0.15004913453525254	0.11395159567536964
11370.997744293554	1.0	9.0	9492.783111929231	9988.819116446737	-0.0304	0.0111	-0.0049	0.0059	-0.0111	0.0375	9052.265014978415	-0.16286259815401205	-0.05869872333150229	-0.08129577072123195	0.042299976698472574	0.06682125284145427
11390.418885233152	1.0	10.0	9499.759148602288	9981.798215554143	-0.029	0.0128	-0.007	0.0025	-0.0139	0.038	9037.002144818833	0.09790446835478663	-0.1901587469640981	0.1241300141386868	-0.04168054130990001	0.09329615538630179
11442.188442699595	1.0	11.0	9492.232924575294	9994.638155952614	-0.0392	0.0024	-0.0182	-0.0015	-0.0201	0.0546	9053.624226308795	0.15555617956634638	0.0933361249702619	-0.014492430822165203	0.13271706456237012	-0.06538201229165508
11388.559616191274	1.0	12.0	9514.479631415537	10015.891167528911	-0.0438	0.0112	-0.0118	0.0063	-0.0174	0.0487	9073.964594510822	-0.1809212466602855	-0.13460736363017797	-0.15185297762921926	-0.018727842694538574	-0.13912689692587973
11434.440091058445	1.0	13.0	9507.863835259617	10006.13536873202	-0.0362	0.0004	-0.0195	0.0028	0.0023	0.0398	9062.273362001666	0.09024204927384395	-0.10853226614549165	0.028974628629555507	0.0123838090347121	-0.2999013507991322
11390.507639908417	1.0	14.0	9507.61011926609	9993.29543582708	-0.0243	0.0055	-0.0152	-0.0004	0.001	0.0374	9046.871426194919	-0.03510339114393312	0.0030690136863053834	0.16771769919625804	-0.024337396540192485	0.03240097732213654
11453.358359112835	1.0	15.0	9496.388686106784	9988.38420402516	-0.0293	-0.0191	-0.0263	-0.0192	-0.003	0.0248	9033.50694537845	0.06499889211881385	0.1535828590681557	0.003323004974033417	-0.17274610153434972	-0.042399033219406045
11371.818015284187	1.0	16.0	9502.125337723963	9968.740157489849	-0.0034	-0.0348	-0.0098	-0.0314	-0.0106	0.0117	9022.394055116385	-0.07833795511733167	0.10521110879941509	0.09917191558169604	-0.10956132928914393	0.10822505041388622
