csf	constant	linearTrend	wm	global	motion-pitch	motion-roll	motion-yaw	motion-x	motion-y	motion-z	gm	compcor1	compcor2	compcor3	compcor4	compcor5
10944.583867421406	1.0	0.0	9330.145285095803	9995.139955791245	0.1739	0.0265	-0.0687	0.0099	-0.0463	-0.1889	9651.950737170022	-0.08867020757461352	-0.17978813521067472	0.08345240732638451	-0.07177153197396369	0.12053011568312885
11021.74870327704	1.0	1.0	9353.14929224559	10040.382038103407	0.1412	-0.0272	-0.0939	-0.0373	-0.0564	-0.1458	9703.153888486862	0.05932352471514024	-0.1785124353800983	0.21985257965648386	0.10749179554581047	0.2147362988688745
11100.884145770959	1.0	2.0	9378.810279467529	10087.308632551458	0.1553	-0.0065	-0.1052	-0.044	-0.0637	-0.1875	9749.87943973924	0.2545349457801281	-0.08624857529403185	0.13393993351899844	0.16282409061209469	0.11589827938297306
10985.26757227732	1.0	3.0	9368.247579050145	10068.670543308965	0.1578	0.0181	-0.0604	-0.0171	0.0054	-0.223	9723.264852083397	0.20662038042455416	-0.07827319318996477	-0.09497690064691826	-0.33006871306576824	-0.04719908934261474
11025.28352182354	1.0	4.0	9342.453183144078	10004.335550547004	0.1498	0.014	-0.0428	-0.0259	-0.0043	-0.2096	9645.04603916718	-0.005855611120741371	0.24358561211945834	-0.08580543735872614	-0.13653926304555075	0.1035708946974516
10953.89793313763	1.0	5.0	9300.374319133769	9944.25807236914	0.1498	0.0186	-0.041	-0.0166	-0.0243	-0.1665	9592.27644358839	-0.28567991812485805	0.20526881185779364	-0.06842879673413338	-0.05934708913041806	0.169682094117541
10880.487896765064	1.0	6.0	9293.704768053967	9949.243679105608	0.1307	0.0118	-0.0375	-0.0239	-0.0182	-0.1356	9613.161716697532	-0.3210553700980197	-0.037362602998509124	0.011985912114481717	-0.1345011333937574	0.09192516665733078
10947.458854264129	1.0	7.0	9303.535483828759	9983.525077530681	0.1498	0.0127	-0.0433	-0.0221	-0.0065	-0.1445	9652.960306210287	-0.2565244429134554	0.0003956966945253028	0.2601821357777712	-0.051545138283843994	0.12106748818644031
10950.724217580464	1.0	8.0	9327.305992286281	10010.742803036293	0.1293	0.0191	-0.033	-0.0171	-0.0268	-0.1513	9679.542052739169	-0.06450844841224561	-0.18800830693315246	0.10733809128674976	-0.004227497130047053	-0.004653987606383386
11026.555047132299	1.0	9.0	9351.255231216237	10027.69637520086	0.1347	0.0168	-0.0353	-0.0144	-0.0301	-0.1614	9694.073652302324	0.07020400241726846	-0.11031203711967105	0.16173328879681373	-0.0061728978309144224	0.086352083403259
10988.886294793227	1.0	10.0	9352.926684925074	10039.25927468197	0.1231	0.0121	-0.0268	-0.0209	-0.0188	-0.1803	9698.452930599844	0.10355068781530226	-0.07705399405460508	0.03475786965544539	-0.2009664891421827	-0.03374878036921002
10972.15511262631	1.0	11.0	9352.334535684062	10006.866596239148	0.1206	0.0181	-0.033	-0.0156	-0.023	-0.1625	9660.850463119716	0.0833027658871732	-0.18465815928639304	-0.287957117171535	0.023931377686198647	0.09516524396485626
10963.992156799683	1.0	12.0	9330.840572900695	10000.51318137873	0.1272	0.0053	-0.0272	-0.0115	-0.0264	-0.154	9662.974958095265	-0.02686781850655295	-0.0505705327004813	-0.03747444121000337	-0.18702960606913446	-0.06258740408290829
11005.473926658402	1.0	13.0	9331.034499433856	10009.02078427654	0.1134	0.0185	-0.02	-0.0036	-0.0307	-0.166	9672.987853897735	-0.05123357616106535	0.033121406740103526	-0.060087097033996006	0.032518828122092266	0.0015529779238039629
10978.635834288454	1.0	14.0	9340.154570916977	10003.542116005194	0.1302	0.0129	-0.0111	-0.005	-0.0031	-0.1716	9663.155982742568	-0.030748944845133803	-0.05280287599746883	-0.1169373649478292	0.017655155936516613	0.11593232493869195
10990.635078475862	1.0	15.0	9343.455788938656	9989.843964757696	0.095	0.0124	-0.0159	-0.0035	-0.0335	-0.1549	9642.681299679958	-0.001525175537719475	-0.0064130222437666995	-0.17505712129199047	0.02428771039173565	0.0674457943138327
11017.270211042758	1.0	16.0	9357.534365914413	9985.636570677741	0.1009	0.0132	-0.0145	0.0007	-0.0222	-0.15	9638.847321837817	0.09198174137333277	-0.03418398589890155	-0.1319213694002118	0.0657822359084157	0.06371711051901498
10993.724243895022	1.0	17.0	9343.033426118136	9979.39120093317	0.1046	0.011	-0.0161	-0.0041	-0.0151	-0.1558	9633.975840875743	0.013458903481497309	0.0584156520063519	-0.0783854760690719	-0.05362534319105862	-0.04271186722419758
11005.52847673793	1.0	18.0	9341.08397239603	9963.370291923495	0.1056	0.0135	-0.0064	-0.0122	-0.0016	-0.1461	9613.670580498656	-0.0032947647475956693	-0.026528742093608334	-0.22882225397330969	0.1920748375644866	0.05675916294332705
11031.549855854697	1.0	19.0	9334.925770745365	9947.8632414736	0.0977	0.0148	-0.0027	-0.0089	-0.0189	-0.1367	9598.325736440433	-0.028186267406687483	0.08300479469840705	-0.05916658065004445	0.03217890792079433	-0.017545841060516525
11036.69480521379	1.0	20.0	9341.063014266401	9953.418022107746	0.0874	0.0099	-0.0079	-0.0109	-0.0121	-0.117	9603.107229678619	0.0025080468353198505	0.11825551826057776	-0.10829869258801714	0.09153027752509148	-0.05558120313766222
11052.064073025824	1.0	21.0	9340.69903473459	9963.088856905719	0.0811	0.0063	-0.007	-0.013	-0.0044	-0.1275	9614.224483683927	0.04341706944380401	-0.019325584361839596	0.034103092201849886	0.08771100312689259	-0.08092142313301436
11047.690662132765	1.0	22.0	9347.797918921171	9973.723179221039	0.0773	0.0027	-0.0102	-0.0239	-0.0094	-0.1105	9630.618177712746	0.05880586722078057	0.08537150057542982	-0.011347676197896794	0.1207370303407803	-0.06177692267157771
