csf	constant	linearTrend	wm	global	motion-pitch	motion-roll	motion-yaw	motion-x	motion-y	motion-z	gm	compcor1	compcor2	compcor3	compcor4	compcor5
11036.504435038887	1.0	0.0	9147.518175979287	9993.024860741942	-0.1456	0.0147	-0.0421	-0.0029	-0.0534	0.0866	9261.761386111852	-0.011071840539151348	0.04450836506677747	0.0864948160438434	-0.222391423282448	0.07625654558030523
11079.554510142236	1.0	1.0	9161.17154906339	9977.444036691573	-0.1257	0.0267	-0.0409	-0.0045	-0.0237	0.0559	9239.94201308816	-0.03161793883278402	0.19703987137101053	-0.07909706599296762	-0.12917078707602928	-0.1449320093167979
11053.732591569156	1.0	2.0	9154.173573669925	9963.02365926386	-0.1363	0.0248	-0.0455	-0.0085	0.0446	0.0857	9234.919987901192	-0.05916155060747108	0.11066103519201691	0.06401161971256653	-0.09705674123871624	-0.007278925224595195
11034.402326233183	1.0	3.0	9123.059776121752	9950.762090615695	-0.1396	0.0252	-0.0388	-0.0036	-0.037	0.1094	9217.921460450396	0.12282143946479218	0.07914295404826133	0.1544658663925918	0.004668708651383635	-0.00266948013449686
11081.525501199902	1.0	4.0	9146.69417416855	9965.73925505163	-0.1416	0.0286	-0.0467	-0.0025	-0.0456	0.0802	9235.763762217408	0.08750404225408134	0.11198878726476269	-0.12958385720563248	0.13992582636581802	-0.12428168350140939
11117.257184084221	1.0	5.0	9146.652024625724	9994.463915582943	-0.098	0.0107	-0.0223	-0.0189	0.0794	0.063	9278.258079280975	-0.11084439493043534	-0.07015470185701188	0.029223523538780515	0.08184042447948353	-0.008384638618428197
11124.521307017236	1.0	6.0	9158.014833330008	10009.363540511866	-0.06	-0.0023	-0.0179	-0.0158	-0.0176	0.0676	9280.460705329631	-0.03890719983352024	-0.20390868600918347	0.036858610447419074	-0.06634180938377314	-0.2528969141077497
11079.992737090106	1.0	7.0	9146.294369788084	10012.876863245485	-0.0468	-0.0076	-0.0177	-0.0099	0.0581	0.0352	9274.461018377315	0.09614121488795424	-0.19648661182700916	0.04787140961858509	-0.1385282407978471	-0.14309260938272828
11120.318813717418	1.0	8.0	9155.741242408565	9965.647699058836	-0.0549	-0.0024	-0.0218	-0.0128	-0.0009	0.0527	9221.032066946704	0.07538061148085523	0.12515584503019178	-0.15682058043364092	-0.029050411060301297	-0.250970301831638
11092.50452371777	1.0	9.0	9140.601896496273	9965.313888446219	-0.0422	0.0059	-0.0209	-0.0155	0.0155	0.0633	9227.286274189802	-0.09079312376263901	0.058178530718252214	0.031004211765425664	0.15861042217945465	-0.00740326072964511
11056.749713162135	1.0	10.0	9139.96125748781	9986.61370750269	-0.0476	-0.0025	-0.0196	-0.0085	0.0267	0.0583	9251.96084781144	-0.06364093587654139	-0.10817380504669787	0.1665551832835033	0.13788787691355586	0.010536450392576025
11096.126430904918	1.0	11.0	9138.204980257664	9995.056186671922	-0.033	-0.0085	-0.0288	-0.0001	0.0148	0.0426	9255.611631132371	0.1366313429381378	-0.19159394549390799	0.03835121383972627	0.05701228550939971	-0.1209228993956559
11057.023355389925	1.0	12.0	9151.664561431518	9997.533909875747	-0.0381	-0.0006	-0.0198	-0.0083	0.0309	0.0315	9253.74117473021	0.10508800009456927	0.015357159357645301	-0.20457017145164622	0.048758759979056515	0.03392513355683825
11108.152937132147	1.0	13.0	9152.317481927164	9974.737643091068	-0.0384	-0.0049	-0.016	-0.0087	-0.0045	0.0418	9231.176341935174	-0.19547051854458838	0.04617511574051175	-0.009570449940353398	0.08667613063285677	0.08403514312314647
11069.191415008409	1.0	14.0	9147.595981183373	9969.699839378618	-0.0501	-0.0104	-0.0149	0.0006	0.0061	0.0536	9230.836542164056	-0.019552998805002674	-0.10901014307161884	0.14091931886193337	-0.05200401222572885	-0.03395729768213815
11051.42479264469	1.0	15.0	9138.983164611325	9981.534732701291	-0.0309	-0.0026	-0.0279	-0.0004	0.0473	0.0401	9241.286632836198	0.23357581704129077	-0.06046596384911099	-0.04867279253937061	0.0051694822789031475	-0.011250369072224825
11080.760641465808	1.0	16.0	9145.850216824125	9990.346941578064	-0.0312	-0.0042	-0.014	0.0041	0.0101	0.0495	9249.408314063172	-0.0217198231531199	0.0429068935332868	-0.09166756064634639	0.1100448364144587	0.10432973243230358
11066.144867353909	1.0	17.0	9167.337722235612	9992.614388071173	-0.0379	-0.0054	-0.0174	-0.001	-0.0067	0.0368	9246.267189592278	-0.20933184394117077	0.031248786370541248	0.0677847615414598	-0.06139872440851452	0.08103751806926002
11070.311355932945	1.0	18.0	9140.285993207623	9973.291139282494	-0.0256	-0.0091	-0.014	0.0054	0.0245	0.0283	9220.353869295606	0.08706597873434928	-0.011640973507369914	0.07493098611004721	-0.05745179678816237	-0.042968294394727845
11060.499308085762	1.0	19.0	9156.342834364714	9983.232252544725	-0.033	-0.0052	-0.0202	-0.0118	0.0338	0.0211	9244.70436818217	0.06303916198800143	0.13117240821925866	-0.14901508961170834	0.0720241451896243	0.0022998833191484806
11109.237971421315	1.0	20.0	9149.746028217263	9999.149948670876	-0.0491	-0.0056	-0.0206	-0.0027	0.0572	0.0325	9264.617054052469	-0.13573413317484015	-0.16107014936140437	0.08457720546422699	0.05485911792431022	0.030309599556086402
11100.68206321819	1.0	21.0	9150.829197031127	9996.83694224459	-0.0653	-0.0053	-0.0154	-0.0055	-0.0276	0.0355	9265.046953441228	0.06592768527594368	-0.03826164098483996	-0.014647281030149856	-0.03178042211447542	-0.08186497541868003
11088.519825751471	1.0	22.0	9163.502448122636	10026.084220754059	-0.0596	-0.002	-0.0171	-0.0083	-0.0105	0.0278	9299.38287134121	0.014754897507506333	-0.09266155559826536	-0.19523630454643573	-0.05893301489256744	0.11658529119566964
