csf	constant	linearTrend	wm	global	motion-pitch	motion-roll	motion-yaw	motion-x	motion-y	motion-z	gm	compcor1	compcor2	compcor3	compcor4	compcor5
11281.61298617356	1.0	0.0	9337.96337983631	9913.593868987318	-0.0171	0.0981	-0.017	-0.0384	0.1135	0.1606	9621.171248299534	-0.09591221882471923	-0.10838503318182963	0.07944050218953863	-0.001823005400631906	0.06230133405975791
11299.727574190647	1.0	1.0	9355.85249269239	9927.880933199718	-0.0158	0.0938	-0.0037	-0.0254	0.1139	0.1204	9638.01900710596	-0.023320177252466934	-0.07950155378945778	0.05194110325949275	-0.026293575775355953	0.03746139537236637
11382.659221841277	1.0	2.0	9375.916112616922	9968.533356189657	-0.0046	0.1081	-0.0428	-0.0686	0.1017	0.1384	9680.75584579774	0.13571288034708068	-0.09350996735077444	0.01564195454696175	0.07164098924434256	0.05028364477586514
11379.695036158573	1.0	3.0	9388.77469387755	9973.555185497407	-0.0197	0.1081	-0.0274	-0.0523	0.0887	0.1243	9681.384464346096	0.09389251552321937	0.0035287055729273376	-0.09120016625683858	-0.05204651354040014	0.09173325277153116
11331.91824274955	1.0	4.0	9388.761970796131	9954.094135498946	-0.0033	0.1115	-0.0051	-0.0353	0.1082	0.129	9649.26141734888	0.050244342135111864	0.07583750055541959	0.014212576190754111	-0.059898254028289806	0.08730985977680494
11338.694120484863	1.0	5.0	9386.222542649872	9936.403362344156	-0.0051	0.1351	-0.0269	-0.0496	0.0742	0.134	9630.362533458358	-0.019529801815135712	0.09306875737522707	-0.0521011286521832	-0.02082937181741168	0.08808094619546253
11302.82268716277	1.0	6.0	9372.416235251912	9923.263962195233	-0.0104	0.1254	-0.0139	-0.0402	0.1045	0.1427	9627.525634379308	-0.0774049469928191	0.03778091896222341	-0.006400543609867238	-0.005971672570623587	0.10531921293846944
11303.174694619305	1.0	7.0	9355.95186676233	9918.21816117414	-0.0038	0.1136	-0.0171	-0.0388	0.0844	0.1434	9623.725288441685	-0.11587120652673771	-0.032023250450013585	-0.004616397749553593	0.0033729089383246202	0.07562641004302645
11290.72108485087	1.0	8.0	9347.476364264456	9909.685744288923	-0.0126	0.1121	-0.0157	-0.0473	0.0952	0.13	9624.947839134637	-0.1353261074681863	-0.06423061264443121	0.02561315614651995	-0.00041189825237132605	0.05860593190885251
11280.56012533723	1.0	9.0	9344.312539593962	9921.850937116615	-0.0156	0.1112	-0.0192	-0.0443	0.0953	0.1288	9634.347168617762	-0.12162952451730401	-0.09329724909434335	0.06130456966717198	-0.013331400312912673	0.05720785119860221
11307.513892011391	1.0	10.0	9360.015012356505	9930.371370793859	-0.0211	0.1145	-0.0274	-0.0448	0.1057	0.1879	9648.101950431743	-0.043041626558734156	-0.09100473119873448	0.04514792147142948	-0.0267252936914982	0.03769572472266896
11330.982707583933	1.0	11.0	9372.54585419324	9926.730602261321	-0.0138	0.1108	-0.0314	-0.0453	0.0777	0.1623	9642.040754510343	1.5427976440139512e-05	-0.04909194394609588	0.015714847069531322	-0.004382159336991529	0.02570926023516445
11365.223857632644	1.0	12.0	9384.129203869048	9935.740464500355	-0.0011	0.1029	-0.0252	-0.0447	0.092	0.1436	9638.36890888021	0.01713165568297605	0.002486087564316396	-0.06789034551584515	-0.00621523154160291	0.0577256807987503
11360.698185982465	1.0	13.0	9389.055150271046	9928.986317185874	-0.0135	0.1053	-0.0273	-0.0395	0.0978	0.163	9627.44107331564	0.013710347764673225	0.050988532219523014	-0.030007917874048023	0.009722537120653988	0.09845259633019701
11325.212110780127	1.0	14.0	9388.87211455676	9922.604730703293	-0.0074	0.0934	-0.0384	-0.042	0.0918	0.1416	9621.029524856367	-0.04218896865211216	0.07125816569495988	-0.01186714116996713	-0.008201878864265075	0.11474369095754725
11343.715124775179	1.0	15.0	9366.912935400724	9914.617678683402	-0.0033	0.0918	-0.0364	-0.0513	0.0781	0.1404	9620.573741244865	-0.05911940860785903	0.002809439360126318	0.04249445840500431	0.04272839977599658	0.053798274113352265
11349.579612091577	1.0	16.0	9369.737632068453	9927.007949224011	-0.0108	0.0941	-0.0339	-0.0435	0.0981	0.1863	9630.100732512905	-0.042057417668093344	-0.047485139654760394	-0.0657542798837339	-0.03258308215368256	0.06810429499118807
11338.952591052159	1.0	17.0	9372.287120934312	9908.10724612926	-0.0024	0.0703	-0.08	-0.0634	0.0961	0.2113	9610.429031550479	-0.06700577527825084	-0.03634207333634211	0.0004329960456259766	0.04613203259891859	0.043807311295619836
11309.30699424835	1.0	18.0	9352.177350791879	9898.234050841267	-0.0154	0.0703	-0.0778	-0.0644	0.0937	0.21	9594.9297316131	-0.08577066662475835	-0.09310038411430581	0.075560143866709	-0.00941526578428863	0.03241481713433226
11321.289847028627	1.0	19.0	9360.745905080783	9914.175524987468	-0.0172	0.0544	-0.0767	-0.0615	0.1008	0.2154	9619.251503445874	-0.03212542016405307	-0.12510548227719703	0.01597161808069471	-0.04643076441311991	0.060000676448416536
11353.069064279825	1.0	20.0	9367.317038823341	9923.727091879011	-0.0088	0.066	-0.0682	-0.0539	0.1008	0.1682	9628.775029305529	0.037917810752801706	-0.12653420874669702	-0.029934160718507356	-0.027827040475215916	0.04752065437278991
11355.176263676558	1.0	21.0	9410.915487882654	9953.76618685754	0.0261	0.0531	-0.0672	-0.053	0.1285	0.0021	9653.620412550848	0.058883139815774976	0.06735555630312585	-0.02954915254846999	-0.0019874835036847536	-0.07443146340471572
11366.691628728267	1.0	22.0	9395.424691087372	9957.841449478958	0.0124	0.0484	-0.0666	-0.0585	0.0888	0.0688	9656.752821527381	0.0950242684332801	0.05489289062581939	0.1142775560458303	0.04248083408119104	0.0743026961106996
11356.112215696194	1.0	23.0	9405.196389508928	9964.102502709564	-0.0678	0.0692	-0.0517	-0.0415	0.0487	0.1811	9669.9807865225	0.08133433638001132	0.062220752758365326	0.052652691176152656	-0.04080830743421122	0.09763154050635295
11347.321104054257	1.0	24.0	9387.762449112457	9952.497324984899	-0.0603	0.0658	-0.033	-0.0378	0.084	0.1639	9656.572551591733	0.020922683416666196	0.028479539436672613	0.02703999775442067	-0.03874933931407103	0.024307526384657975
11362.867262440048	1.0	25.0	9388.995490805697	9960.884577774706	-0.0515	0.0642	-0.0315	-0.037	0.0807	0.1573	9671.774600179831	0.04551731146836208	-0.0025145292274944553	0.015340431970729172	-0.019337537820545037	0.021625643785823406
11384.021833314599	1.0	26.0	9378.727343484268	9965.018105450812	-0.0431	0.055	-0.0344	-0.0383	0.0762	0.1497	9676.868345638157	0.05130479318409591	-0.07001264241401745	-0.06146972071438269	-0.02968633560112935	0.09091921834401649
11377.967075558303	1.0	27.0	9378.773164328231	9959.563448463457	-0.0341	0.053	-0.0353	-0.0306	0.1164	0.1518	9670.023720287702	0.037555296816150954	-0.045514822860243775	-0.025753612955330005	-0.04907187114611592	0.07242153001615247
11345.126112391337	1.0	28.0	9385.430457323555	9954.566253900492	-0.054	0.0601	-0.035	-0.0369	0.0734	0.149	9666.204980344848	-0.00031794095458131645	0.016803536118469048	0.08401938761693609	-0.006227014967747689	0.09730138075157595
11345.743121908723	1.0	29.0	9397.511078071853	9964.685494377787	-0.0334	0.056	-0.0284	-0.0278	0.0775	0.1407	9670.093886531184	0.034064782880774205	0.018149774296806295	0.04646252041860033	0.006954772540482403	0.06183058696028285
11354.194059596073	1.0	30.0	9398.288067336309	9963.896745643573	-0.0343	0.0614	-0.0271	-0.0247	0.0577	0.1288	9664.288745199508	0.005074292390997874	0.0421751609338711	-0.01231109168572125	-0.02208400399222917	0.03655322728983457
11373.382782055605	1.0	31.0	9413.309827806122	9965.78987793621	-0.025	0.0657	-0.0342	-0.0317	0.0568	0.0938	9670.177162756207	-0.01686492792742969	0.10576896784102352	-0.054616173866684305	0.07070962912628533	0.04254826469388513
11359.008376892236	1.0	32.0	9399.788026812288	9968.236037729872	-0.0429	0.0675	-0.0258	-0.022	0.1029	0.1525	9676.64966593226	-0.010327611592681956	0.06985751938313783	0.010209587621757516	0.020107805962893716	0.06707317452727085
11380.953736229767	1.0	33.0	9403.916559975552	9960.248650241305	-0.045	0.0649	-0.0285	-0.0254	0.0822	0.1436	9677.021007468305	0.00791354507617184	0.059126095675636904	-0.0787268540986001	-0.009998968453594357	0.056345828937011476
