csf	constant	linearTrend	wm	global	motion-pitch	motion-roll	motion-yaw	motion-x	motion-y	motion-z	gm	compcor1	compcor2	compcor3	compcor4	compcor5
12553.921275221457	1.0	0.0	10504.264303087404	9960.010421495817	0.0007	-0.0299	0.0288	0.0213	0.1836	-0.0811	8287.7976486098	-0.009349407351508965	-0.019432232908656033	0.025460054733757564	-0.026206417315339958	0.027841073510062875
12526.415638841043	1.0	1.0	10510.40605113428	9974.621193361081	-0.0112	-0.0267	0.0127	0.0147	0.1816	-0.0281	8304.403296286167	-0.011824406545538513	-0.08143354967792671	0.06324339618048384	-0.08451593370244206	0.07304729688874856
12529.89075828412	1.0	2.0	10512.942706040933	9969.883970154997	0.0016	-0.0308	0.0226	0.0168	0.1961	-0.0445	8290.33608593387	-0.002874432896016521	-0.0016234003475993353	-0.14442699068543247	0.05855383186062264	0.03643207511355938
12548.31335609416	1.0	3.0	10518.1113435987	9968.650790610705	-0.0158	-0.0325	0.0209	0.0141	0.1823	-0.022	8297.699896472675	-0.005542289069876055	0.010493064110651207	-0.08803120837841816	-0.06346927397750213	0.05699851251209839
12563.017657582841	1.0	4.0	10510.79374701988	9973.626319380073	-0.0304	-0.0328	0.0214	0.0088	0.1531	-0.0357	8310.001505181604	0.007853475460440705	-0.033584843194291114	0.013135754443215908	-0.1030373458300462	0.030051338297268693
12589.949254634186	1.0	5.0	10513.38564327043	9962.263927389302	-0.0139	-0.0271	0.0215	0.01	0.1875	-0.0194	8286.909817257852	0.042134967787247804	0.11432156461361642	-0.003863647539369519	0.09261136072621934	0.1335454467971232
12525.011559834318	1.0	6.0	10502.023461799443	9942.99575950629	-0.0234	-0.0274	0.0243	0.0091	0.2033	-0.0189	8271.564214373726	-0.03934196402679028	0.045710710769064765	-0.15116930904510223	0.009303662354104847	0.05612915874819663
12512.056679072342	1.0	7.0	10502.21709419931	9948.272065473875	-0.0267	-0.025	0.0297	0.0125	0.1918	-0.0074	8280.940510202448	-0.06446105415420202	0.007094121987595819	0.033849191205635516	-0.11118363304463927	0.046020957792335976
12548.947006746226	1.0	8.0	10496.539326240647	9949.676455993394	-0.0253	-0.029	0.0343	0.0139	0.161	-0.0152	8282.925362447115	-0.040181598884858706	-0.09337645529928876	0.07250544553574323	-0.062228893785872	0.052717838260199865
12561.678792958497	1.0	9.0	10503.60625160468	9956.966802990144	-0.0102	-0.0289	0.0339	0.0153	0.1736	-0.024	8282.278652658202	-0.0065219002861983824	-0.03542093298960675	-0.0377694212210777	0.07306934621715189	0.05888792495406413
12561.266691272966	1.0	10.0	10511.09267681283	9954.465731728835	-0.0041	-0.0314	0.0356	0.0204	0.1957	-0.0299	8272.004877457763	-0.0032451891980884587	-0.05856454010467183	-0.12467688797095501	0.007303765115636401	0.025591246284987615
12581.275475209153	1.0	11.0	10520.607780291777	9950.214380612806	-0.0134	-0.026	0.0319	0.017	0.1753	-0.0215	8273.969025404904	0.025519497928111576	-0.020875236670186693	-0.058222387567264285	-0.07431024608135613	-0.02526178623772775
12591.376166236056	1.0	12.0	10515.812432603434	9959.386890051548	-0.0201	-0.0165	0.0421	0.0176	0.1542	-0.0389	8278.195135017535	0.031213476995795575	-0.07628997660433205	0.02470469529381029	-0.11867047756183306	0.0321152738726602
12600.71273683563	1.0	13.0	10523.458107875771	9952.44475146753	-0.0262	-0.0231	0.0338	0.015	0.1647	-0.0364	8273.556533825385	0.05183724106820369	0.003931806598102251	0.049837579617058266	0.05030854250925445	0.05072502050252241
12618.718826894685	1.0	14.0	10519.187954468347	9962.326397348479	-0.0122	-0.0275	0.0449	0.0143	0.1705	-0.0303	8284.679830734054	0.04997926715562073	-0.05680439592219662	-0.04740290918587465	0.06458354050429992	0.04869546403337074
12558.456839013288	1.0	15.0	10512.723132725388	9963.942489934108	-0.0097	-0.0268	0.0393	0.0171	0.1906	-0.038	8275.098437746547	-0.01783960303616544	0.002188420630448021	-0.11265092994200862	-0.08284897776293934	0.0410810942615498
12526.281052636976	1.0	16.0	10516.587945298746	9944.725221239521	-0.0299	-0.0281	0.0424	0.0211	0.1494	-0.0411	8266.304831367852	-0.036350616994029146	0.09321693488113716	-0.03507044073501682	-0.10751895690755571	0.02971332234954031
12543.549794434875	1.0	17.0	10499.546067272777	9943.180853940752	-0.0274	-0.017	0.0353	0.016	0.1453	-0.0355	8266.000073295174	-0.05645453869696208	-0.00791097568836992	0.11970906071218483	0.00872129097197562	0.038446304367423086
12541.442303354659	1.0	18.0	10496.644703409258	9948.406256874854	-0.036	-0.0283	0.0359	0.0182	0.1684	-0.0284	8282.943745951323	-0.052097251454874594	-0.017225822583465753	0.023679714603519558	0.05732984689977218	0.03927167464408414
12589.587108862368	1.0	19.0	10509.296833966037	9963.332838605966	-0.0338	-0.0285	0.04	0.0192	0.1536	-0.0247	8292.51074082287	0.006079153778471158	-0.08966323277187416	-0.03947253830050822	0.05097602623206665	-0.005232331245833089
12623.777846128609	1.0	20.0	10518.458484631748	9965.408193571784	-0.0261	-0.0319	0.0385	0.0227	0.1754	-0.0341	8288.008016845226	0.04253480269990182	-0.027427865684361886	-0.11864887695117547	-0.008130847145837828	-0.03933874571623729
12608.51526359498	1.0	21.0	10515.750240702024	9952.274698803649	-0.0154	-0.0284	0.045	0.0208	0.1636	-0.042	8278.837414060756	0.02297574229297809	0.019126949074844475	-0.01740770339364852	-0.05525268992539996	0.0015244250735368615
12597.572885908792	1.0	22.0	10502.713422461855	9949.09456922578	-0.0276	-0.0307	0.0452	0.02	0.1724	-0.0302	8271.63283981154	-0.0035422337283865383	0.04089582725306496	0.05835999112574535	0.00924452913701394	0.0829315058283449
12527.39674581693	1.0	23.0	10489.061636223592	9945.198364898655	-0.0251	-0.0242	0.0424	0.017	0.1496	-0.0328	8277.115269836713	-0.09270195783024536	-0.07620833645491895	-0.05932076996964923	-0.0668345365209868	0.004099170709990972
12536.926347707513	1.0	24.0	10495.886670724216	9955.461761987543	-0.0226	-0.0282	0.0451	0.021	0.1666	-0.0244	8290.853926721373	-0.05724572522903934	-0.052025680931553034	0.021451894005621728	0.010101632779986974	0.03288283137506391
12593.70893054872	1.0	25.0	10514.454707443881	9971.081293194906	-0.0211	-0.0276	0.0442	0.0235	0.1467	-0.0416	8296.435965081515	0.02347376834980696	-0.07649522606694704	0.004826285250997667	-0.01030704576321757	0.02939317983002253
12598.141076115486	1.0	26.0	10527.973909390588	9963.701870591876	-0.0068	-0.0275	0.0443	0.0211	0.1702	-0.0541	8274.404039520095	0.039761564662323425	-0.0018166438239748026	-0.14888363163428472	-0.04435353157550749	0.004582448183304178
12565.298905019685	1.0	27.0	10514.432855482504	9943.011954390407	-0.0197	-0.0278	0.0436	0.0191	0.166	-0.0426	8264.69672010974	-0.008468873506675367	0.12279747827439297	-0.03757394618565996	-0.057117812901351726	0.04177320079009208
12575.321263430938	1.0	28.0	10498.871570110769	9949.70190264559	-0.0247	-0.0295	0.0452	0.0166	0.1328	-0.0293	8276.185626239361	-0.03668663860404964	-0.013998341470184184	0.13582768612389667	0.010125050109574023	0.04272685601500446
12563.132433152887	1.0	29.0	10506.860982660284	9969.65491945685	-0.0128	-0.0283	0.0499	0.0194	0.1389	-0.0477	8294.033140826736	-0.03936368029246759	-0.11255553081869282	-0.06250155166245226	-0.02700876238565284	-0.0013653564501000463
