csf	constant	linearTrend	wm	global	motion-pitch	motion-roll	motion-yaw	motion-x	motion-y	motion-z	gm	compcor1	compcor2	compcor3	compcor4	compcor5
12697.795788679756	1.0	0.0	7687.520048895242	9931.095893478978	0.0923	-0.0437	-0.034	0.0084	-0.0749	0.0775	8243.035465505516	-0.005863282774692696	-0.0134124111134378	0.06597672847676117	-0.007130270322308015	0.018510077948867873
12717.591490116174	1.0	1.0	7704.071437979892	9915.237216787102	0.0872	-0.0877	-0.0393	0.0042	0.006	0.1588	8249.510067506455	0.015583479774667564	-0.12493901042495276	0.13423790892038745	0.12390446020011858	-0.02615756733430409
12680.287832650396	1.0	2.0	7731.931865469287	9895.63929120672	0.1407	-0.0717	-0.0222	0.0178	-0.0859	0.1052	8229.785075496382	0.09666269201429262	-0.037666010846291564	0.2075634390926595	0.08131637407995809	-0.09769304402279526
12576.127047404088	1.0	3.0	7749.661193637913	9925.709400490896	0.0879	-0.05	-0.0199	0.0296	-0.121	0.0953	8266.754557624623	0.12664767712715536	0.19002795683128137	0.30437196630139896	-0.20389039378222024	-0.07188338707309704
12668.38791764229	1.0	4.0	7754.072918204781	9936.296415688028	0.1048	-0.0468	-0.0125	0.033	-0.1374	0.0491	8266.745959342947	0.1184350556574299	0.21541387535187878	0.24033950739421156	0.1141638882545804	-0.11316272478619749
12657.366863855368	1.0	5.0	7753.849149059457	9875.126785535496	0.1243	-0.0509	-0.0603	0.0331	-0.0243	0.1976	8223.4120637263	0.14428965102168576	0.025889123840694542	0.38879843564084315	0.058408030383140686	0.15122967238038626
12685.704390028368	1.0	6.0	7730.120097471677	9865.665150129837	0.1689	-0.0407	-0.0565	0.0221	0.0505	0.3391	8209.640386117222	0.026082997341981433	0.0579876867395319	0.279281584549284	-0.0245529566567233	-0.12457458729197451
12694.722298833754	1.0	7.0	7697.674318084192	9881.43645356825	0.1625	-0.02	-0.0446	0.014	-0.0509	0.199	8210.733333984947	0.008607750617279074	-0.027076915702021205	0.13916159655053587	-0.027029826450006317	-0.2614908202839459
12745.923334215147	1.0	8.0	7653.683403023876	9854.869962664881	0.2251	-0.0305	-0.0333	0.0	-0.0183	0.1848	8189.562467834493	-0.06863141808077201	-0.255258107142532	0.014336980572329535	0.051346401097650124	-0.3113135280284912
12769.748180554305	1.0	9.0	7655.460745095934	9843.632881885973	0.2082	-0.0251	-0.0281	0.0021	-0.0239	0.1656	8179.87682239221	-0.07990697234004565	-0.24679907432158787	-0.022600976889557544	0.1733181855771458	-0.29754361726351125
