csf	constant	linearTrend	wm	global	motion-pitch	motion-roll	motion-yaw	motion-x	motion-y	motion-z	gm	compcor1	compcor2	compcor3	compcor4	compcor5
10784.61074275036	1.0	0.0	7946.021176900609	9972.700188264105	0.2321	0.0607	0.0202	-0.0966	-0.4463	-0.1351	9006.72269106515	-0.07701734892791157	-0.018588958921194554	0.02830898692736003	0.005486458179408075	-0.015819559128538507
10742.593813321775	1.0	1.0	7933.714424298634	9961.060291675047	0.3171	0.0563	0.0106	-0.1232	-0.4166	-0.2114	9001.203963244827	-0.18872732969715666	5.8368921361573456e-05	0.13039210573813642	0.039582748211146344	-0.11166777610934417
10783.077118887339	1.0	2.0	7961.259554717908	9989.493157753846	0.2908	0.0511	0.0036	-0.1211	-0.4244	-0.2256	9028.933982222245	-0.1677062439911391	-0.018335106956452796	0.01103283814760514	0.04226246616873276	-0.06329472292897248
10830.736335160753	1.0	3.0	7967.122711971387	10013.32311358368	0.2777	0.0529	0.0118	-0.1281	-0.3975	-0.2115	9050.684931024374	-0.15096954916358374	0.008131612191159043	0.06894899984645697	-0.027848481976867658	-0.05023999388912174
10781.96659987392	1.0	4.0	7971.836784621226	10010.001853742197	0.2739	0.0535	0.012	-0.1304	-0.3843	-0.161	9045.561691675635	-0.13408798357408575	-0.0031991909457336574	0.10192093268024977	0.018604143592362843	-0.09097376135194146
10797.779626148234	1.0	5.0	7963.646033487896	9976.343913444442	0.286	0.0533	0.0085	-0.1224	-0.3927	-0.1402	9010.96667237901	-0.14490483349827238	-0.00010155112609226016	0.10810540212306505	-0.0007836201054887137	-0.08471206448257751
10750.082242322587	1.0	6.0	7942.294748259323	9973.292604848988	0.2793	0.0495	0.0008	-0.1148	-0.416	-0.0926	9028.44104096985	-0.15364070706551805	-0.03643283413626534	0.010842858287071317	0.04480202156947455	-0.00032762053115379525
10764.232184066552	1.0	7.0	7946.66852462836	9991.401277287241	0.2473	0.0422	0.0004	-0.1038	-0.4026	-0.062	9045.495538855785	-0.13383888121319787	-0.044831457577897194	-0.025147444542721706	0.031195470848736306	0.03820411069837548
10787.54973151567	1.0	8.0	7934.460390456521	9986.820928911298	0.2418	0.0412	0.0035	-0.0936	-0.4073	-0.0375	9026.67110311377	-0.12511698226595447	-0.07942037850529554	-0.06260260954676046	-0.03437033106737761	0.09488552933798489
10845.14739057997	1.0	9.0	7948.5639032050485	9978.098595416599	0.2678	0.0437	-0.0016	-0.0942	-0.3987	-0.0305	9022.854333131649	-0.11363057553758671	-0.05477975746719113	-0.1283575047093397	-0.09104011435053397	0.15339710666362036
10861.167011887608	1.0	10.0	7956.707734650319	9999.957455851427	0.2595	0.0482	0.0002	-0.0795	-0.3871	-0.0109	9048.186543648164	-0.10243692674285809	-0.06029958904634019	-0.18171073266156867	-0.03703460568685344	0.1624606449294835
10855.550021388688	1.0	11.0	7975.306314967192	10028.277706230458	0.28	0.0445	-0.0009	-0.0739	-0.3593	-0.014	9064.666744357746	-0.08759146315697382	-0.03638750143213811	-0.21921231725339738	-0.045914617058167614	0.09105796188793613
10781.220417473432	1.0	12.0	7964.33455607396	10024.398082221422	0.2907	0.0518	0.0053	-0.0687	-0.3724	-0.0285	9066.123539400041	-0.09119656767144736	-0.05481275106309641	-0.17271211679586176	0.025081610850958915	0.02596755843733953
10786.86940798361	1.0	13.0	7963.679433137623	10027.390313730259	0.2002	0.0655	0.0215	-0.0608	-0.337	-0.0963	9067.303158413812	-0.09039352377414381	0.00344767342103074	-0.15797089204120995	-0.014996069180723708	-0.02460055279821165
10800.873449320065	1.0	14.0	7972.038366496325	10051.403653311812	0.1913	0.057	0.0022	-0.0624	-0.3282	-0.1334	9088.749038510517	-0.08900488253985368	0.031241117904903994	-0.027903811040716903	-0.009192810956852404	0.0037199187563706007
10782.178952967399	1.0	15.0	7966.1959803553345	10035.961262266374	0.2333	0.0572	0.0022	-0.066	-0.3665	-0.1235	9064.25501367285	-0.09532730691688643	-0.006509917923536106	0.042325922369700716	0.01951935381246958	-0.011583340369093253
10756.072082695426	1.0	16.0	7959.481853977093	10004.58334351608	0.2247	0.0546	-0.0012	-0.0625	-0.3605	-0.0976	9034.62921235325	-0.08915544851335093	-0.004891977004970472	0.1680679333284969	0.008933160809624223	-0.018476491081222617
10772.137081794848	1.0	17.0	7953.568531244247	9979.021063844866	0.1916	0.0525	0.0025	-0.0481	-0.3575	-0.0703	9025.389082422458	-0.09029027485792272	-0.014715059286812944	0.15792502985168927	-0.016629186544109154	0.06947409920698978
10823.256070447587	1.0	18.0	7943.40520491581	9974.419998296498	0.1808	0.054	-0.0122	-0.041	-0.3496	-0.0476	9021.82980113849	-0.07743302100623735	-0.029303488654326203	0.0615130600896427	-0.04111500386897146	0.18516176511861066
