csf	constant	linearTrend	wm	global	motion-pitch	motion-roll	motion-yaw	motion-x	motion-y	motion-z	gm	compcor1	compcor2	compcor3	compcor4	compcor5
11526.887978001645	1.0	0.0	9252.788331298829	9962.388823324472	0.0825	0.0551	0.0692	-0.0092	0.0036	-0.0837	8514.962551903298	-0.021801205614258162	-0.14652400373108554	-0.04635781685460788	0.10332977687564121	-0.185845311410613
11547.375409207363	1.0	1.0	9258.061121317545	9962.850170369458	0.0942	0.0635	0.0664	-0.0085	-0.0303	-0.0777	8513.186734639808	-0.017268710767914697	-0.02110990215167141	0.11151169564507472	0.07014863849249015	-0.14526692395382435
11563.941858948001	1.0	2.0	9276.225573628744	9972.842652533565	0.0885	0.0617	0.0661	0.0015	-0.0175	-0.0807	8527.307081146211	-0.10122869419309521	0.045259031811992534	0.011804519959065566	0.06028603647373257	-0.04847862412408807
11600.331608204706	1.0	3.0	9270.787394714356	9970.045496644025	0.1217	0.0613	0.0531	-0.0021	-0.0125	-0.0864	8519.95748944195	-0.12798459185167027	-0.006865981939625315	-0.024208426164995744	-0.01499168645090887	-0.12240423060024697
11565.672865400431	1.0	4.0	9256.830062561035	9959.680570558763	0.1215	0.0776	0.0478	-0.0029	-0.0042	-0.0961	8511.088870139864	-0.0010574598962741109	0.013634916985543897	0.13135780282029497	0.0714852629761562	-0.15359802616619245
11548.684971612474	1.0	5.0	9266.500748697918	9966.963951500013	0.1331	0.077	0.0572	-0.0117	-0.0386	-0.0951	8523.617766275669	0.06300596701181282	0.10570021703941948	0.02066278205033062	-0.017679110184991242	-0.006912848446533365
11569.84304624241	1.0	6.0	9281.880508422852	9965.373467035515	0.1614	0.0645	0.0653	-0.0292	-0.019	-0.096	8529.77294157996	-0.02300098476908652	0.15892175763291624	-0.17022761432411979	-0.03754813941989299	0.09272054237881239
11602.517105658528	1.0	7.0	9274.634305114747	9960.984562774407	0.1717	0.0701	0.0447	-0.0331	0.0054	-0.0803	8526.39536342891	-0.10793897269919808	0.021301948738449573	-0.019738789125902323	0.01578613999274414	-0.11721290967235623
11530.890253352733	1.0	8.0	9257.773478698731	9957.342237944735	0.15	0.0682	0.0439	-0.0324	-0.0166	-0.0845	8523.530645004068	0.03229617491465907	-0.05221198760189871	-0.008768288678771474	0.034784416625954634	-0.17466243929445685
11511.645650145496	1.0	9.0	9252.299301350911	9964.130989703548	0.1503	0.0672	0.0491	-0.0209	-0.0293	-0.0786	8526.104636731548	0.08691864991195082	-0.08013090622691382	0.038553533489371766	0.002595446599570929	-0.15431401634032416
11609.182180304277	1.0	10.0	9291.51566019694	9982.962366082156	0.1503	0.05	0.0415	-0.0158	-0.0181	-0.0753	8541.093775040681	-0.1368188551932547	0.14827610471691927	-0.18955968953765245	-0.08813922513043795	0.022533782825492572
11632.194294423709	1.0	11.0	9286.586737772624	9991.727112442964	0.1317	0.0845	0.0768	0.0809	-0.0995	0.0231	8568.351868380269	-0.2371442423737458	0.009626106331106544	-0.2108468928443786	0.05470774308461151	-0.20568553226581948
11613.297145828063	1.0	12.0	9274.936239522298	9987.344104548292	0.1726	0.0786	0.086	0.0479	-0.0176	-0.0638	8563.83854060184	-0.08197742392375057	0.10992194028299457	0.11263701372869174	0.18788305469582767	-0.06269693863529471
11556.714748861335	1.0	13.0	9263.857360331218	9979.477617475784	0.1837	0.0628	0.0759	0.0349	-0.0027	-0.0919	8550.696082909444	0.08135633764476755	0.11978584069259009	0.10981025263303115	0.07549521816010742	0.026905549951172114
11547.115615906503	1.0	14.0	9264.590122172038	9923.832450232723	0.1887	0.0684	0.0747	0.0386	-0.0408	-0.0497	8500.575406665028	0.17127266876043695	0.2234321134381896	0.08293592347074483	-0.021372030394434405	-0.005166101975184396
11496.959300670547	1.0	15.0	9256.763948059082	9898.376214571077	0.1913	0.0667	0.0602	0.022	-0.0445	-0.0234	8464.04383884847	0.20875009811919837	0.15020615507873364	0.15688072416887858	-0.013557857768803904	-0.0479530105205928
11494.505851467611	1.0	16.0	9251.797874857584	9902.559092534364	0.1787	0.064	0.0655	0.0283	-0.0559	-0.0034	8457.689019793082	0.23312682882515678	0.0535002785390702	0.02329877428290898	-0.03881037224607852	0.0885884412594718
11468.228557138791	1.0	17.0	9256.500686645508	9938.460305008928	0.1628	0.0527	0.067	0.0275	-0.046	-0.0209	8496.159625372396	0.12677360869701657	-0.17053187590712354	-0.17008444339719614	-0.07148699664064953	0.12992414879785727
11548.127028245191	1.0	18.0	9268.167440592448	9983.732538335968	0.1594	0.0486	0.06	0.0063	-0.0364	-0.0535	8540.454864962956	-0.06601593560362931	-0.1739076259705608	-0.06337581856815659	0.08997905105235061	0.10800171944848158
11566.038172918776	1.0	19.0	9271.909796346028	10005.224559834722	0.1825	0.0405	0.0635	0.0242	-0.0326	-0.0743	8550.349047143427	-0.14040157114525492	-0.15894451073275434	0.008856471266870326	0.06948333885261869	0.13713531727729922
11522.21281352796	1.0	20.0	9267.237946065266	10017.424341450864	0.1828	0.0336	0.05	0.0139	-0.0362	-0.0971	8567.470256210983	-0.0847595581269	-0.16240959904467464	0.14742444262239526	-0.016293457078974706	0.003340803137780594
11499.86200420673	1.0	21.0	9276.69433746338	10023.336323826405	0.1935	0.032	0.0482	0.0062	-0.0273	-0.0954	8573.790224790388	-0.040524688644681485	-0.026471532766002646	0.23086236796297915	0.01790879354228715	0.14297323620445382
11551.329487047697	1.0	22.0	9287.05536142985	10014.663001516567	0.2016	0.0335	0.0264	-0.0018	-0.0305	-0.0916	8563.542382022066	-0.021867156920168242	0.15323824303778985	0.183141498557484	-0.019666136988215524	0.1838112347379931
11542.78854654289	1.0	23.0	9271.1222362264	9996.422316409833	0.2015	0.0207	-0.0022	-0.0112	-0.0338	-0.0879	8544.924743613417	0.07138247174630977	0.08393602153979292	0.1685206388905718	-0.05583729570558846	0.2170117424709775
11534.927605879935	1.0	24.0	9267.707617492675	9993.753668766407	0.183	0.0207	-0.0027	-0.017	-0.0395	-0.0879	8542.886143650449	0.09063057251973783	0.03173084600125202	-0.054060312364396075	-0.12217466731127509	0.25031489002959223
11547.312630471914	1.0	25.0	9268.189871317545	10019.92530458232	0.1822	0.0341	-0.0012	-0.0269	-0.0273	-0.0792	8574.25624789602	-0.042197897858499894	-0.2062672303730288	-0.08946605633650359	-0.09530905302051441	0.23679281331522173
11581.361618721534	1.0	26.0	9285.323760070802	10023.386033652056	0.1875	0.0195	-0.0113	-0.0208	-0.0505	-0.0932	8573.669209472897	-0.151841567375068	-0.025130079236380266	0.0785495705321099	-0.1057685083255504	0.16057596766937662
11638.330795720522	1.0	27.0	9289.576278584798	10000.551262811448	0.1834	0.0196	0.0233	-0.0231	-0.0515	-0.0663	8551.667898635673	-0.18383172642489776	0.08379719474992615	0.012537038127336825	-0.21332075990101362	0.041971445478264285
11610.113882211539	1.0	28.0	9260.288996785483	9984.578975626704	0.1662	0.0205	-0.007	-0.0108	-0.0389	-0.0679	8541.041940400868	-9.139121767423474e-05	-0.019360060924844484	0.12223813744102179	-0.11968455560227233	-0.10034360536674229
11502.951940868548	1.0	29.0	9245.893313395181	9987.999260582135	0.178	0.0203	-0.0238	-0.0046	-0.0484	-0.0846	8550.73861107186	0.17704976972368755	-0.18600902162900182	0.022320679004699393	-0.055565692687211954	0.026553189628397603
11479.936610418776	1.0	30.0	9248.172584431966	9982.841444786145	0.1773	0.0244	-0.0005	0.009	-0.0495	-0.0894	8542.59116461933	0.2546937441723191	-0.06635919251431535	0.1272586502138777	0.032763651763492455	0.14404832355253214
11512.976186899039	1.0	31.0	9271.324742431641	9975.325916490006	0.1803	0.0242	-0.0078	0.0035	-0.0348	-0.0798	8528.265035436061	0.15909021295373446	0.07599826103798532	-0.06549927939022182	-0.1073093938208564	0.24443459937286477
