csf	constant	linearTrend	wm	global	motion-pitch	motion-roll	motion-yaw	motion-x	motion-y	motion-z	gm	compcor1	compcor2	compcor3	compcor4	compcor5
11107.870417502074	1.0	0.0	6940.545891826783	9986.791633625055	-0.0092	-0.1192	-0.0218	-0.1214	-0.3542	0.0161	8531.130024648637	-0.04922148020206374	-0.014741699680281065	0.03686014302705792	-0.038632828141108716	-0.05186740720641553
11114.386553468958	1.0	1.0	6944.671812825065	9992.375923725273	-0.0018	-0.1254	-0.0726	-0.1437	-0.2824	0.0416	8535.706178275828	-0.10463559649642945	-0.1069245456392936	0.07050856736406913	-0.10845356241545373	-0.08576182645754421
11144.743457895465	1.0	2.0	6965.303111926737	9987.266636877526	0.0106	-0.1173	-0.0551	-0.1168	-0.3021	0.0391	8526.388636815342	-0.08961407275926712	-0.09996064593813803	0.04623153764069943	-0.04214856839916126	0.008603004273641426
11168.027593291967	1.0	3.0	6950.78614358341	9970.328359369594	0.0259	-0.1104	-0.0542	-0.1193	-0.2866	0.0563	8521.444486730441	-0.10442478644532166	-0.11160776310545728	0.04815148652628787	-0.05657067604519295	0.06537004114044709
11179.192752264242	1.0	4.0	6943.190549820189	9974.961035012837	0.0061	-0.102	-0.0545	-0.105	-0.2997	0.0376	8517.60555551107	-0.08924443850073964	-0.0925844818261089	0.006557051493495725	-0.053903011331945874	0.044103175611290346
11125.52131693342	1.0	5.0	6936.127397581754	9971.960865284687	0.0234	-0.1023	-0.0526	-0.0988	-0.3145	0.038	8512.977527076504	-0.09037654519664684	-0.040464514785056305	0.0535506094736512	-0.08226422028051461	-0.01633634562334005
11146.196483510785	1.0	6.0	6943.4970232396345	9960.71142119391	0.0219	-0.1059	-0.0499	-0.093	-0.313	0.0534	8513.762604913662	-0.09139243676927161	-0.04089468006711343	0.05205635483557809	-0.04235805950590413	0.02714000872312161
11153.82081914581	1.0	7.0	6939.692197940374	9980.586113709169	0.0055	-0.0984	-0.0478	-0.088	-0.3045	0.0419	8524.51292571919	-0.08712332661302098	-0.06283211294142903	0.04746123436889974	-0.032554740823243694	-0.012994335621461461
11156.056648186877	1.0	8.0	6947.548778430643	9983.967608515584	-0.0246	-0.0929	-0.0458	-0.0846	-0.2988	0.0394	8520.407841500588	-0.08500350395329802	-0.04037010796256413	0.07543942788067202	-0.012648595064171694	0.10521929357860502
11153.778594700636	1.0	9.0	6940.719869433776	9991.492880886164	-0.0404	-0.0784	-0.0343	-0.0722	-0.2914	0.0091	8532.632952736922	-0.07160293562632032	-0.07459921738377362	0.024031237239978347	-0.012383794753675594	-0.05457183673695734
