csf	constant	linearTrend	wm	global	motion-pitch	motion-roll	motion-yaw	motion-x	motion-y	motion-z	gm	compcor1	compcor2	compcor3	compcor4	compcor5
9826.516516644022	1.0	0.0	8839.796721234685	9995.84542769695	-0.6685	-0.0504	-0.0045	-0.0064	0.3275	-0.0809	9858.953970067641	-0.03698820559891358	0.05870573111948596	-0.0005544073907775382	0.04149843045826862	-0.0054564404201363215
9848.198348335598	1.0	1.0	8821.136818035551	9999.44808770584	-0.7028	-0.0938	-0.0287	-0.0162	0.3492	-0.067	9862.076872842696	-0.014540093352684136	0.07751394160812142	0.021541777095680132	0.19084250196653846	-0.03208749855258157
9785.67875339674	1.0	2.0	8811.995722574786	9991.251944258514	-0.6943	-0.0606	-0.0083	-0.0177	0.3342	-0.0856	9852.908440699663	-0.005391526570375671	-0.02951204482239178	0.037609626632571676	-0.013348013394270775	0.020430269021938077
9787.858037533968	1.0	3.0	8815.261041571624	9996.59801717723	-0.7036	-0.0843	-0.0224	-0.0096	0.3277	-0.0548	9858.433487416532	-0.02220452218332545	0.0062706754768463435	-0.031519349925186096	0.04312410604287345	-0.02173697864570522
9807.022864300272	1.0	4.0	8814.37012787979	10025.410407971005	-0.7592	-0.0138	-0.0283	-0.0576	0.3773	-0.1244	9870.335855713281	-0.005827600376000831	0.027705283609463227	0.07960581075322246	0.11994572513517032	-0.032378728994495315
9762.628290591032	1.0	5.0	8817.039228485075	10035.262921520689	-1.0857	0.0571	-0.0954	-0.1711	0.6182	-0.377	9892.402491625617	-0.00966634165449953	0.0022402200971172424	0.10012878927578778	0.07645637553508133	-0.003958912938439776
9740.801566745924	1.0	6.0	8825.087943068138	10007.003771689546	-1.0749	-0.0674	-0.143	-0.1419	0.5657	-0.3517	9901.229041770292	-0.048711822969807236	-0.05609528940325621	0.044486420607085145	-0.09271594507417219	-0.04783577968630036
9745.524647588316	1.0	7.0	8817.170079713569	10002.613725002004	-0.9819	-0.1039	-0.1693	-0.1735	0.5743	-0.3006	9872.585632626662	-0.05914580140052121	-0.0815661854687442	0.016846954119168644	0.0030394557261280153	0.1061713277904536
9740.148586107336	1.0	8.0	8806.927219108446	9995.093290120574	-1.0118	-0.0982	-0.1324	-0.1233	0.5215	-0.2799	9876.57506509571	-0.047142118189776254	-0.09567861240921811	0.03644749824111282	-0.008182525934884735	-0.05132443611919082
9716.8515625	1.0	9.0	8795.305232806797	9987.659349928881	-1.0072	-0.069	-0.13	-0.1	0.5039	-0.2338	9873.896781199424	-0.04770071487259925	-0.15169131895153112	-0.0026835843806792825	-0.031293118171935544	0.021952110422754065
9742.965905230978	1.0	10.0	8795.88204265511	9998.727491887616	-1.0436	-0.057	-0.1178	-0.0893	0.48	-0.1977	9870.989703332067	-0.035295868643660355	-0.027822747299323793	0.03776655681615092	-0.011568356928123077	0.08663538888927942
9789.74757982337	1.0	11.0	8818.691182730221	10016.297905538077	-1.028	-0.057	-0.1081	-0.0854	0.5026	-0.1753	9883.376926558707	-0.070518285947776	-0.0226837986395416	0.041749848377007626	0.010871829192498402	0.027771678256050203
9723.967009171196	1.0	12.0	8828.234607175444	10015.432447114168	-1.0644	-0.0636	-0.1154	-0.081	0.4841	-0.1597	9893.135444680138	-0.07847233909550433	-0.02950723123771291	0.06854716846786574	0.025238629385516513	-0.05367140732727582
9716.448454483696	1.0	13.0	8836.227352711157	10009.678737269745	-1.0553	-0.0838	-0.1323	-0.1023	0.5182	-0.1684	9866.328072521083	-0.09272016644962497	-0.02915140062529874	0.03329524713761731	-0.05972706290082738	-0.15805299572441145
9765.414720618206	1.0	14.0	8815.720298854601	10014.289707574912	-1.0349	-0.0938	-0.1166	-0.0964	0.4891	-0.1609	9887.459520549726	-0.06249963863522531	-0.05101650119360784	0.04109075132286225	0.07948562406292792	0.09111273300683366
9734.013884171196	1.0	15.0	8801.869304573449	10014.688103810513	-1.0368	-0.0932	-0.1204	-0.0984	0.4936	-0.1278	9887.378038391738	-0.030252175194969703	-0.1173144477394939	-0.0069897407895766145	-0.07420102245571245	-0.026601361185124274
9689.225649626358	1.0	16.0	8792.04691318675	10019.480865638994	-1.0242	-0.1034	-0.1238	-0.1052	0.4862	-0.0943	9904.583489459494	-0.02401821486791179	-0.06800992097829606	0.07150183363566093	0.1279363219054352	0.11644215060993794
9749.65376613451	1.0	17.0	8810.809868169154	10029.437543745773	-1.0225	-0.1122	-0.1211	-0.1043	0.479	-0.1022	9906.793053883115	-0.04238344328361116	0.013387491609601822	0.017558316769548228	-0.05246519755305979	0.038349111776835434
9736.45652173913	1.0	18.0	8817.749682286236	10025.150925268139	-1.0284	-0.1218	-0.1184	-0.1138	0.4648	-0.1018	9903.694179056856	-0.08001910242712713	-0.0799992103946004	0.008022405710412833	0.017645980595311705	-0.0013782053480346156
9815.27730129076	1.0	19.0	8826.53296585799	10011.061954393545	-1.0105	-0.111	-0.1361	-0.1171	0.4802	-0.103	9885.886390539692	-0.07057368932440988	-0.015716551138661296	0.04236589024883867	0.004621756294376085	-0.05575370575115397
9858.784009850544	1.0	20.0	8802.65773317339	9995.112633481192	-1.025	-0.1102	-0.1366	-0.1178	0.4507	-0.0731	9852.185999331266	-0.04994924782013486	-0.07261867875063811	-0.005904004219984904	-0.037878370710904136	0.006610107890457236
9775.912003226902	1.0	21.0	8797.893000725038	9987.306150425	-1.0382	-0.1123	-0.14	-0.1084	0.4704	-0.0665	9855.881786775712	-0.053161495636534536	-0.0662846133642791	-0.004096557724487527	-0.03869650586362322	0.05655946913188544
9762.560759171196	1.0	22.0	8789.201411687793	10004.57785575419	-1.0595	-0.1085	-0.1373	-0.1199	0.456	-0.0743	9876.374241967946	-0.037224380634454	-0.1007724377758178	-0.015618829122152908	-0.015623999695052461	-0.0013137290572856446
9753.196437669836	1.0	23.0	8806.450932062207	10021.125954474632	-1.0481	-0.0974	-0.1313	-0.1187	0.4688	-0.0961	9888.588792113087	-0.06194913406024006	-0.07077583045411155	0.046240687086010396	-0.04230032607359015	0.1318356049358056
9727.499363111414	1.0	24.0	8825.690542211125	10012.360573662188	-1.0561	-0.0958	-0.1304	-0.1258	0.4411	-0.0759	9879.66770240413	-0.08585597146365938	-0.009305882226020223	0.04743145913409597	-0.008248483626463939	0.02632516981512958
9738.843028192934	1.0	25.0	8825.635823143411	10005.045364402971	-1.0441	-0.0916	-0.1327	-0.1241	0.4457	-0.073	9875.354185245837	-0.08186176215650108	0.015778072758906497	0.08124014652064183	-0.0606328294142669	0.046027463798488245
9762.848781419836	1.0	26.0	8823.822262060903	10003.88249805502	-1.0334	-0.0821	-0.1216	-0.1085	0.4458	-0.0667	9879.895503383159	-0.07929503702361494	-0.0016111159562591472	0.02829083397505421	0.010848334829594268	-0.09815627994859373
9709.948433254076	1.0	27.0	8812.054418665277	10008.208390294685	-1.0331	-0.068	-0.1122	-0.1014	0.442	-0.0728	9877.759131985247	-0.07332946549701103	0.008091936912427945	0.11345417387568803	-0.06582375649926447	0.05533093331611363
9783.119459069294	1.0	28.0	8812.242159496383	10017.047546402993	-1.0438	-0.083	-0.1315	-0.1031	0.4567	-0.0622	9881.636222712525	-0.06181487701134979	-0.013952371382121896	0.06693201670290885	-0.06423764544086716	-0.05206454417050591
9701.211107336956	1.0	29.0	8804.801630523332	10020.077315535149	-1.0154	-0.0688	-0.1104	-0.0901	0.4414	-0.0941	9873.889554640826	-0.06752050159661924	-0.04165829375685706	0.03986833427225259	-0.04049423967656749	-0.022534634711321198
9765.471318783968	1.0	30.0	8815.146112690629	10015.576904177273	-1.0339	-0.0739	-0.1286	-0.1024	0.4464	-0.0696	9862.526362709377	-0.0767217385329164	-0.06414986866274469	0.0024326276206182267	0.0022548885520822016	-0.06377959138155252
9774.040102751358	1.0	31.0	8809.33797310838	10012.865084046689	-1.0169	-0.0892	-0.1242	-0.1056	0.4353	-0.0789	9852.1538353259	-0.045773729745040945	-0.06859418698350163	0.037746753521499	-0.007005764844515843	0.034378105163133214
9747.319059952446	1.0	32.0	8799.99199452962	10021.812545319532	-0.9851	-0.0828	-0.1289	-0.0912	0.4278	-0.083	9857.684329635347	-0.04925337881639709	-0.02945003477794363	0.0327752516750063	-0.057827268034555096	-0.03149347825994629
9745.910050101902	1.0	33.0	8796.384430090751	10032.80443622107	-1.0342	-0.0883	-0.1391	-0.0855	0.4275	-0.0933	9878.012296915664	-0.04941423875933992	-0.061129661642928095	0.06226586648301804	0.049142459119131995	0.005512960811178634
9843.011336616848	1.0	34.0	8827.074739617277	10043.350218260295	-1.023	-0.0881	-0.1341	-0.0886	0.4236	-0.1021	9900.897909852245	-0.08614317116479348	0.014446963564601128	0.010863207212192054	-0.07724683445159183	0.027939683924565084
9773.43550441576	1.0	35.0	8837.251797323059	10024.772431298774	-1.0167	-0.091	-0.141	-0.0834	0.4378	-0.0945	9890.064475261952	-0.10868504772627705	0.011107164727553652	0.03730417691389742	0.012726203555070986	-0.06823977331404765
9883.018321161684	1.0	36.0	8820.15385900026	10006.227381720597	-0.9955	-0.0922	-0.1275	-0.0859	0.4231	-0.0703	9894.275323648282	-0.06729460660676584	0.027662844312995018	0.03876728899957604	0.017510242158647136	-0.009508346361190374
9845.108504585598	1.0	37.0	8814.194694383797	10002.954348469124	-0.9831	-0.0848	-0.1336	-0.0885	0.4318	-0.0568	9876.595379022076	-0.09023411796092225	0.020064202560893023	0.05468800541691509	0.04552107198668692	-0.024648395015962818
9771.642004925272	1.0	38.0	8829.756829318463	10007.060038416495	-0.9488	-0.0905	-0.1238	-0.0831	0.4124	-0.057	9880.063612759875	-0.09627804659046241	0.028251767331418508	0.0506857917620105	0.048711097234717796	-0.1150565738302816
9836.719853940218	1.0	39.0	8812.29446567062	10002.343626440144	-0.8933	-0.0597	-0.0961	-0.0602	0.4032	-0.0782	9870.142478933114	-0.081947392311636	0.014443159915613197	0.0025028756820395176	-0.027252931525422915	0.055992845922034566
9860.24072265625	1.0	40.0	8792.092031596227	10005.599122267065	-0.8853	-0.0424	-0.0905	-0.0422	0.3977	-0.0937	9859.501057373593	-0.05261597450157173	-0.02656228468143903	-0.0004579317120978831	0.0012080459995963894	-0.0012757594053630292
9817.400157099184	1.0	41.0	8797.571817057971	10012.224781056153	-0.8733	-0.049	-0.1042	-0.0556	0.386	-0.0934	9864.296754188244	-0.0675871760679172	-0.06590416586743737	-0.00791184368066063	-0.1212041912439881	0.0036874576998739963
9743.610945991848	1.0	42.0	8786.508193349191	10007.343167150215	-0.8806	-0.0455	-0.1096	-0.0518	0.3736	-0.085	9849.50065484986	-0.03274108953936013	-0.12817899843321398	-0.04959626014995787	0.015710097406896713	0.08286226591613507
9787.202084748642	1.0	43.0	8788.06737823009	10002.002958354491	-0.868	-0.0467	-0.0987	-0.0485	0.3694	-0.0786	9856.210616997136	-0.033670784489328004	-0.10317024638345657	-0.029561084274454284	0.10890642362395156	0.14638469662215683
9737.436672044836	1.0	44.0	8808.258466766325	9999.728362929618	-0.8369	-0.0331	-0.0964	-0.0451	0.3776	-0.0866	9869.525517661248	-0.06678730357450831	0.03132859024934442	0.019642452783497574	-0.0740822119771439	0.06420326973168675
9780.332710597826	1.0	45.0	8799.747078459006	10008.461634830634	-0.842	-0.0323	-0.0925	-0.037	0.3581	-0.0893	9867.85325167917	-0.05884713243166907	-0.03361171903765105	-0.02964589375588978	-0.027522864678290276	-0.04545492892426638
9732.222359035326	1.0	46.0	8805.627489266977	10017.942153946939	-0.876	-0.0401	-0.1137	-0.0359	0.3765	-0.0682	9869.135890307023	-0.046005010025781994	-0.013208720681913352	0.04447463287313232	0.0492187232497685	0.0030570972678754054
9788.647376019022	1.0	47.0	8791.382066585473	10031.370762205639	-0.8603	-0.0419	-0.0967	-0.037	0.3586	-0.0842	9886.138564126875	-0.04294126360368835	-0.05335159810470754	-0.033199897852384204	7.343116680686595e-05	0.010794435420270209
9763.34377122962	1.0	48.0	8818.475113440107	10021.611530186718	-0.8648	-0.0538	-0.1138	-0.045	0.3838	-0.0721	9890.443344516218	-0.07704631094855709	-0.00989095667566973	0.05078337127642748	0.056462652754959895	-0.07665206673250259
9751.347762398098	1.0	49.0	8799.91475749886	10013.255784292598	-0.8423	-0.0594	-0.1079	-0.0354	0.367	-0.0748	9885.104635506945	-0.038777670808632654	0.01611013733794541	0.042483171825764186	-0.0210346674137278	0.016881935053941574
9789.642450747282	1.0	50.0	8792.553537824231	10001.951291019592	-0.8379	-0.0698	-0.0951	-0.034	0.3619	-0.0576	9870.514648330181	-0.039115318661902	-0.04526958286011058	-0.019142649958618838	0.02186862624064377	-0.02759717614751584
9738.422490658968	1.0	51.0	8790.279421618385	10002.595036411865	-0.8418	-0.0663	-0.1028	-0.034	0.3658	-0.0451	9878.317117647137	-0.03390523115696276	-0.048996754757543136	0.009394112350010074	0.19084537080915717	0.002682823312265222
9813.589588994566	1.0	52.0	8796.395181952228	10007.760725387125	-0.8311	-0.0756	-0.102	-0.0306	0.3723	-0.0555	9873.080336197563	-0.05799915194063278	-0.07089627188668587	-0.0074173070057160125	0.010934060409833933	0.0065127659310945055
9783.572966202446	1.0	53.0	8811.708697210635	9999.245491940937	-0.8061	-0.077	-0.1048	-0.0389	0.372	-0.0401	9863.796085718648	-0.08414058786925593	-0.0372883247554343	-0.02949887153634952	0.06861169231500522	-0.01953889571527324
9769.477241847826	1.0	54.0	8790.785619073416	9998.39685757436	-0.6945	-0.074	-0.0932	-0.0344	0.3189	-0.0373	9858.562679641997	-0.026704406731496124	-0.02456239521420234	-0.03256426398997749	-0.06960423416277708	-0.0679786887934543
9810.348887567934	1.0	55.0	8788.0815811555	9988.495808926715	-0.7068	-0.0583	-0.0883	-0.0336	0.3062	-0.018	9847.428004291662	-0.01567693478595331	-0.0583098436106615	-0.06613348002994104	0.044612805965049455	-0.09433988297257169
9764.56693699049	1.0	56.0	8776.887568532487	9994.574803489204	-0.6912	-0.0641	-0.0911	-0.0283	0.2954	-0.022	9847.810880743938	-0.0082426660471289	-0.07967387879150971	-0.07428099502669654	0.008597269235691773	-0.0394321033940061
9773.03515625	1.0	57.0	8784.377571241203	10012.963902092524	-0.6482	-0.0591	-0.0823	-0.0341	0.2805	-0.0349	9859.60832536312	-0.01605251590555815	0.01061846351415016	0.041745931473455275	0.019997155177067374	0.019835639986060933
9771.84470533288	1.0	58.0	8784.338395199264	10028.972969310467	-0.6724	-0.0604	-0.0807	-0.0203	0.2686	-0.0324	9853.977329078538	-0.008156194641269722	-0.059985741177737535	-0.05269392670333246	-0.0248808308019623	0.024154716490540795
9768.873811141304	1.0	59.0	8784.346128270823	10045.23358641791	-0.7144	-0.0747	-0.0975	-0.0278	0.3074	-0.0484	9885.311673644863	-0.02220221390032278	-0.04025270259311285	-0.025069669204293068	-0.005403920878374577	0.10803694215902622
9787.896250849184	1.0	60.0	8819.112633602712	10054.71556367795	-0.7223	-0.0931	-0.1009	-0.0256	0.3011	-0.0675	9905.202370977768	-0.038498857106991455	0.07823581046980335	-0.01769812406828526	-0.028136183202980305	-0.09455628082924104
9850.772885529892	1.0	61.0	8826.077830198286	10040.351040220587	-0.6824	-0.0836	-0.0873	-0.0351	0.3086	-0.0608	9907.626120838058	-0.0706709024078338	0.13528077446902786	0.09768996150320602	0.1770031753548302	-0.020749932174520203
9870.964015794836	1.0	62.0	8810.224985132625	10011.149745949017	-0.6893	-0.0905	-0.0965	-0.0376	0.3016	-0.0382	9881.793627414558	-0.04156301732845328	0.06183669217212347	0.0182413242943953	-0.025563425943739473	-0.07012965405375614
9874.323900305706	1.0	63.0	8793.439476546208	9987.243826391217	-0.6144	-0.0812	-0.0785	-0.0417	0.276	-0.0231	9849.27885796042	-0.02279064782532307	0.05389315235189302	-0.07565709241848591	-0.13483001125873045	0.024877620781595746
9872.760190217392	1.0	64.0	8777.20435257674	9971.404805181353	-0.5369	-0.0622	-0.08	-0.0476	0.2388	-0.0042	9826.596278607693	0.007783424963676895	0.005941122449411694	-0.07396532751478856	-0.02853876853676508	0.1342426699086307
9796.66801120924	1.0	65.0	8769.709588234815	9988.614536906218	-0.5485	-0.0514	-0.081	-0.0469	0.2388	-0.0199	9839.348244552417	0.004314722424880913	-0.10768596824977429	-0.07798648132351856	-0.09055112236845773	-0.022581849962926392
9782.422235903532	1.0	66.0	8780.934414510559	10026.553790710139	-0.5577	-0.039	-0.0764	-0.0488	0.2323	-0.0037	9850.071909248372	0.0014584995865635309	-0.045433557386445576	-0.07952250955815593	0.03870965039827799	0.0048465783012687225
9812.112071161684	1.0	67.0	8820.277200167819	10038.643493737882	-0.4756	-0.0132	-0.0774	-0.0437	0.1877	-0.0196	9854.803880618356	-0.04375931870868274	0.11416013484171157	-0.04189231864624492	0.006031706728887971	0.011931955626147782
9785.32033372962	1.0	68.0	8801.290211157455	10041.323883565992	-0.3435	0.0063	-0.0718	-0.0307	0.164	-0.0345	9851.97285014589	-0.012914499975063819	0.04737245759784766	-0.050816434722829734	-0.0034645885443043514	-0.00998585283856077
9838.898671025816	1.0	69.0	8777.226799257853	10028.694808423641	-0.4441	-0.0093	-0.0733	-0.0317	0.1634	-0.0063	9843.330160048306	0.02117465730582345	-0.0037156611358662725	-0.01791245075483262	0.06272486537159706	0.02744337110987674
9787.309379245924	1.0	70.0	8777.555147268477	10037.026632296991	-0.4251	-0.0315	-0.08	-0.0258	0.1841	-0.0156	9863.976974467792	0.025531221407542177	0.02243122490113767	-0.04717976231688567	0.0455879511450711	0.003338548974141489
9857.938858695652	1.0	71.0	8785.582036850723	10033.358717656742	-0.4173	-0.0141	-0.0747	-0.0292	0.1655	-0.01	9875.198209260127	0.003570638829066616	0.072893881041311	0.02544954562644822	-0.0712510199331699	0.09265146383195666
9852.3603515625	1.0	72.0	8788.967784638948	10007.482887877622	-0.3377	-0.0302	-0.0915	-0.0372	0.1352	0.0234	9846.145607628785	0.021126094569387	0.02940373090165282	-0.050645273909199914	0.08592389238547837	0.015222649943839843
9827.349842900816	1.0	73.0	8786.823801750685	9997.226279667946	-0.3467	-0.0407	-0.0803	-0.0411	0.1175	0.0401	9836.033410465016	0.03949199329842437	0.10829892483474197	-0.025969193396385388	-0.05872837450240081	-0.03241170000475811
9825.725861922554	1.0	74.0	8757.856510993712	9995.456266532405	-0.2428	-0.0141	-0.0767	-0.0313	0.1051	0.025	9827.612537862089	0.0668649904688305	-0.08948930535080114	-0.09718535555003324	0.04971721062521076	-0.06167207086978478
9795.889797044836	1.0	75.0	8758.901126356393	9994.798430111514	-0.2338	0.017	-0.0422	-0.0176	0.0844	0.0301	9816.06413699294	0.057525076451924846	0.014359679984331235	-0.06210877394581224	0.05993556191323585	0.060347309992671815
